round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_prox_effective,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
79,1,0.12576569772619958,0.0,0.5925925925925926,0.6305612664473684,0.9156868680700655,0.5773966711994849,0.14377183919086267,0.2733655427631579,0.3709846114366378,0.10141440966215573,0.05466208411258106,0.09607319078947368,0,0.0,0,0.03038093607158915,0.18917825021045773,0.07498905437237803,0.08394890171742579,0.4855914204823575,0.10709427811050677,0.48559141994306915,194560,760,0.46399178289269144,0.9024208470394737,40,1.0
80,1,0.12518479547691438,0.0,0.6296296296296298,0.6453279194078947,0.9063590326188053,0.5848987887564459,0.16028420756154352,0.2661235608552632,0.38388763791102026,0.10216154516919664,0.05382241211512959,0.08854851973684211,0,0.0,0,0.022438349166737967,0.18004361693012086,0.07316280458944886,0.08726004269736552,0.4512410682367261,0.08833625485305291,0.45124106736559616,194560,760,0.46383652349835947,0.8908460115131579,40,1.0
81,1,0.12459838989927391,0.0,0.6666666666666665,0.6382863898026315,0.9055007616947655,0.5779688121456849,0.13144388189661857,0.2682308799342105,0.40567228531726446,0.10881383405557196,0.056394732798645764,0.0934827302631579,0,0.0,0,0.022910349141334576,0.18408726016549687,0.07889265243715622,0.09123017923873766,0.46577103630350614,0.08865059532078082,0.4657710438888324,194560,760,0.4700950022590788,0.9036338404605263,40,1.0
82,1,0.1240065452992579,0.0,0.7037037037037036,0.5932206003289474,0.9101062374306192,0.5398937685317114,0.17587710756220315,0.29964535361842104,0.4390368949005347,0.1315553656240043,0.07139836503192783,0.10713404605263158,0,0.0,0,0.027608215705779576,0.19143849003471827,0.09362837025826727,0.09532988144291772,0.5040784182358165,0.09607346079413362,0.5040784158204731,194560,760,0.45856211550141635,0.9074989720394737,40,1.0
83,1,0.1234093265792963,0.0,0.7407407407407407,0.6375770970394737,0.917518944338866,0.5849890650102967,0.16162963607348502,0.26859066611842103,0.45586891885324526,0.12244213657747759,0.0643831771050923,0.09383223684210526,0,0.0,0,0.02531761156868398,0.18451536551706102,0.08672101387561645,0.09998924016487762,0.49287558792006114,0.09633235679382204,0.4928755854697604,194560,760,0.4731558789155985,0.9077919407894737,40,1.0
84,1,0.12280679923115176,0.0,0.7777777777777779,0.6501953125,0.904860284695563,0.5883359155764706,0.1471573018701747,0.26161081414473686,0.47068686236000035,0.12313677326923138,0.06303159674862399,0.08819387335526316,0,0.0,0,0.02630447682964395,0.1815044400527289,0.08676985986095075,0.10135326595682849,0.4977709730899301,0.10183893038977801,0.4977709784711662,194560,760,0.4725034806681307,0.9105057565789474,40,1.0
85,1,0.1221990293287378,0.0,0.8148148148148148,0.6663548519736842,0.9090136686948597,0.6057256686452188,0.14246459559071808,0.25098170230263156,0.4900402311382218,0.12299113140784595,0.06400522526941801,0.08266344572368421,0,0.0,0,0.02195481129486947,0.17758202038117146,0.08260227993410262,0.10622435570692691,0.47355669457080296,0.0851932272537325,0.47355669007489554,194560,760,0.47179627289113246,0.9158922697368421,40,1.0
86,1,0.12158608352087329,0.0,0.8518518518518519,0.6480879934210526,0.9076917965551381,0.5882641550741697,0.11648782539536784,0.25901521381578946,0.5120648024607051,0.13263257429689954,0.06572614692911309,0.09289679276315789,0,0.0,0,0.021998110448629104,0.17398728661631283,0.09149543144676625,0.10956370393377067,0.48316240963323764,0.08611787718775878,0.48316241338064797,194560,760,0.46271895927033924,0.9033665707236842,40,1.0
87,1,0.12096802902397326,0.0,0.8888888888888888,0.6392012746710526,0.9013388572157857,0.5761369464428802,0.16277835648139252,0.26689967105263157,0.5350433893443219,0.1428029046148846,0.076450878545936,0.09389905427631579,0,0.0,0,0.02617142122640201,0.18264470164124902,0.09889978116585146,0.11512906796750967,0.5200285761195151,0.09718360411850306,0.520028579235077,194560,760,0.47794847933477475,0.9284025493421053,40,1.0
88,1,0.12034493361467813,0.0,0.9259259259259258,0.6600791529605263,0.9148443842927422,0.6038697062746474,0.1477682616708702,0.2550061677631579,0.5606371146493606,0.14296592211252765,0.0740237299990105,0.08491467927631578,0,0.0,0,0.02385869397296215,0.1809361650951599,0.0949396360570249,0.11778599558285571,0.5103819019659384,0.09286141125793572,0.5103818959703571,194560,760,0.4950870211971434,0.9450349506578948,40,1.0
89,1,0.1197168656224212,0.0,0.9629629629629631,0.6072728207236842,0.8993444175980768,0.5461474212768831,0.1562094146594111,0.28702199835526315,0.5812567610681145,0.16683347711927796,0.0912954735826995,0.10570518092105263,0,0.0,0,0.029227058458950763,0.1843642869572106,0.11783333037113931,0.119223893912215,0.5603555365903466,0.10970696689083094,0.5603555372278941,194560,760,0.4775447695074897,0.9379934210526316,40,1.0
90,1,0.11908389392193551,0.0,1.0,0.6338507401315789,0.9002547586496441,0.5706271450770529,0.11208682128375298,0.26904296875,0.5952041495164038,0.16013549139821215,0.07608178207209627,0.09710629111842105,0,0.0,0,0.02386855378434503,0.1785548630121507,0.10902311478888518,0.12136976748704911,0.5253175717608055,0.09250127268837548,0.5253175739002856,194560,760,0.47306651857338455,0.9285413240131579,40,1.0
91,2,0.11844608792570092,0.0012179748700879012,1.0,0.6192742598684211,0.8989087476765648,0.5566710494066539,0.16262267465262037,0.2805150082236842,0.5928849036223044,0.16631311361530893,0.08795531282544528,0.10021073190789474,0,0.0,0,0.02505047526945801,0.18600687888499937,0.11533065707373776,0.05985101404158693,0.4827367498732622,0.09649772460348016,0.48273675135876004,194560,760,0.47799343078544265,0.9251079358552632,40,1.0
92,2,0.1178035175763324,0.004865965629214818,1.0,0.6392423930921053,0.9067606378892337,0.5796398401260376,0.1356717563859236,0.26557360197368424,0.5913738417583899,0.15705328126879115,0.08063795557368154,0.09518400493421053,0,0.0,0,0.020522279189485983,0.177714642235323,0.1068139352394562,0.05235184166776506,0.4444267776194427,0.08702407928741243,0.4444267776843749,194560,760,0.48211897564561745,0.9110608552631579,40,1.0
93,2,0.1171562533389098,0.010926199633097156,1.0,0.6596885279605263,0.8990556078669201,0.5930966705083847,0.1441439695625664,0.2512541118421053,0.5844592320802958,0.14684778526425363,0.07669256969453081,0.08905736019736842,0,0.0,0,0.02076279730099486,0.16956056306432737,0.09835226488985906,0.055029776845323425,0.43117697223870843,0.08747157013820374,0.4311769730950657,194560,760,0.4869561997683425,0.9283768503289473,40,1.0
94,2,0.11650436619325077,0.019369152030840553,1.0,0.6304430509868421,0.9014176274394795,0.568292479256266,0.15794289623583227,0.2698756167763158,0.5886954582668135,0.15887454989317215,0.0828037687418002,0.0996813322368421,0,0.0,0,0.023832725721877068,0.17911536670044848,0.10916948592241266,0.05450061769077653,0.4615710636857272,0.09495286765021248,0.4615710636894954,194560,760,0.47522293146895733,0.9267835115131579,40,1.0
95,2,0.115847927626127,0.03015368960704579,1.0,0.6459395559210527,0.9064448543745095,0.5855085867015939,0.1329228138207997,0.26168791118421053,0.5871184011301185,0.15364178800955414,0.07771462949581052,0.09237253289473685,0,0.0,0,0.023493063837859634,0.17658338552634967,0.1031157244413503,0.05139524982948052,0.44705240141969144,0.09246497778465135,0.4470524016179537,194560,760,0.4751402749042762,0.9094932154605263,40,1.0
96,2,0.11518700962342474,0.04322727117869957,1.0,0.6527806332236842,0.9102028421396196,0.594162787653898,0.1294981805080744,0.25657380756578946,0.5953841936621959,0.15275998953239697,0.07464586454198549,0.09064555921052632,0,0.0,0,0.02299174482031958,0.17213457859072245,0.10102946473971794,0.05016608535459167,0.43481156579275093,0.08848969228739934,0.43481156610344585,194560,760,0.463700776409946,0.8977641858552632,40,1.0
97,2,0.11452168466225081,0.0585262035705365,1.0,0.6637027138157895,0.9130238151565063,0.605976383897819,0.11047957772726046,0.24753803453947368,0.5903393850827325,0.1461314510946211,0.068952181405927,0.08875925164473684,0,0.0,0,0.021676193624214073,0.17347333605744336,0.09756206619602285,0.05140388385245675,0.4320483288062736,0.08793284907613652,0.4320483285933733,194560,760,0.4823936573964985,0.9258223684210526,40,1.0
98,2,0.11385202570298474,0.07597595192178702,1.0,0.6471474095394737,0.8972116479168565,0.580628193758036,0.15685230763874164,0.2612767269736842,0.5797546048991146,0.1514763856159621,0.08078344814528368,0.0915758634868421,0,0.0,0,0.02439983882811104,0.17282446549323044,0.10135490357091552,0.0506745317460675,0.443589368908215,0.09433562926989046,0.4435893687762712,194560,760,0.47670434691796176,0.9175627055921053,40,1.0
99,2,0.11317810618127784,0.09549150281252627,1.0,0.6472347861842105,0.9018926711817294,0.5837363101934132,0.10924407991298818,0.25789987664473685,0.5800900981960171,0.1496051647675861,0.07354290109360591,0.09486533717105264,0,0.0,0,0.022709659591936018,0.17154450609691832,0.10063006209307596,0.04730551989847108,0.43404588879194833,0.09185614111154695,0.4340458882678496,194560,760,0.48728694174634785,0.9180715460526315,40,1.0
100,2,0.11249999999999998,0.116977778440511,1.0,0.6502004523026316,0.9098251971927243,0.5915687547310402,0.11641612734069656,0.25741159539473685,0.5820364598663111,0.14982293371209188,0.07389268310691573,0.09238795230263158,0,0.0,0,0.01929921440904237,0.16907240037659282,0.10101943215061175,0.046036968223358454,0.41646749254126153,0.08103947738165612,0.41646749271374,194560,760,0.47520634480997137,0.9099557976973685,40,1.0
101,2,0.11181778152113558,0.1403300998306744,1.0,0.6620322779605263,0.8975067671761047,0.5941784495585843,0.12353358522890821,0.2478721217105263,0.5584833406133466,0.13843245057781275,0.06785875138042397,0.09009560032894737,0,0.0,0,0.0161285770908427,0.1711486584457912,0.09302255572064927,0.045803476497530936,0.4037362195821946,0.07763295182738052,0.40373622002570253,194560,760,0.48186165611994897,0.9270816200657894,40,1.0
102,2,0.1111315255576286,0.16543469682057088,1.0,0.6226459703947368,0.9054712292792643,0.5637880122191028,0.12795636223224727,0.27219880756578946,0.5894388860170456,0.16044456190674714,0.07837706152104626,0.10515522203947368,0,0.0,0,0.02032471038607917,0.1732204166878211,0.10920805449254418,0.045174957004032644,0.4344647852031898,0.08653664663271277,0.4344647847508129,194560,760,0.4677037756301855,0.90302734375,40,1.0
103,2,0.11044130736517904,0.19216926233717083,1.0,0.6695877878289473,0.8930379192533111,0.5979672848001907,0.13194026698873035,0.24317434210526315,0.5584005348921064,0.13578868270361502,0.06631519031147227,0.08723787006578948,0,0.0,0,0.017261762305937928,0.1691800605113569,0.09032900462809362,0.044201571576689414,0.40084006099365455,0.07986766197157666,0.4008400614912573,194560,760,0.5011791877448559,0.9481907894736842,40,1.0
104,2,0.10974720263398964,0.2204035482646266,1.0,0.6246247944078948,0.8991600425288481,0.5616376567043756,0.11976381534293883,0.27275390625,0.5747708414552808,0.15677099220552726,0.07996245920413027,0.10262129934210526,0,0.0,0,0.02327816995966714,0.17331016614641015,0.10539498552434931,0.049207262216429966,0.44008930516452993,0.08889872131767333,0.4400893047451973,194560,760,0.4789389134629777,0.9275544819078947,40,1.0
105,2,0.10904928748046602,0.24999999999999997,1.0,0.6243369654605263,0.8925264950819063,0.5572372835325567,0.1509703901473825,0.2732164884868421,0.5757677314095643,0.15730923775975642,0.0801779854846628,0.10244654605263158,0,0.0,0,0.02376890608827939,0.16797305954326142,0.10687607983617406,0.04347135946938866,0.43664559406879755,0.09455618913169402,0.4366455947097979,194560,760,0.46708945875105107,0.9012541118421052,40,1.0
106,2,0.10834763843886955,0.28081442660546135,1.0,0.6486276726973684,0.9069169576350733,0.5882514355606154,0.11713140478578249,0.25818770559210524,0.5732082118201678,0.1479953130364026,0.07030316623368937,0.09318462171052631,0,0.0,0,0.017766943991591688,0.1731888274221044,0.09828731117917126,0.04196692249492595,0.41016426300131,0.07895425791351667,0.4101642628249369,194560,760,0.47098931805475763,0.8935855263157895,40,1.0
107,2,0.10764233245292454,0.31269670329204385,1.0,0.6470651726973684,0.8947242126006691,0.5789448771429689,0.13822117889434785,0.2576634457236842,0.5667388263732906,0.14602787882873886,0.07658454895718023,0.09527138157894736,0,0.0,0,0.022197864802575695,0.16480051929033115,0.09886562502207724,0.043077469675948755,0.4207880670435866,0.09184658825265375,0.42078806714792,194560,760,0.4917994448621022,0.9333727384868421,40,1.0
108,2,0.10693344686738046,0.3454915028125263,1.0,0.6501541940789474,0.8949728755609248,0.581870368632831,0.13087620975229106,0.2557565789473684,0.5724760681486589,0.14641452071894157,0.07206691047054176,0.09408922697368421,0,0.0,0,0.018483864267641606,0.16846752438302104,0.09631834740162287,0.04226134621195103,0.40626741708001834,0.08073633481578182,0.40626741757518364,194560,760,0.47922204213314934,0.9192691200657894,40,1.0
109,2,0.10622105941953008,0.37903905220016615,1.0,0.6913908305921053,0.9078589256288493,0.6276853366509865,0.09174045833979587,0.22664987664473685,0.5666642662327065,0.12843438604062324,0.05733594292541966,0.0819592927631579,0,0.0,0,0.017553455206890296,0.16593165384899627,0.08513057110831142,0.04067086846028504,0.38454674450763143,0.07526019588314835,0.38454674480384904,194560,760,0.48164850069504034,0.9150853207236842,40,1.0
110,2,0.10550524823068501,0.41317591116653485,1.0,0.6304430509868421,0.8846778452577647,0.5577389999047706,0.1571325827512498,0.2707853618421053,0.5763930176359928,0.15607879184382525,0.08027215986757687,0.09877158717105264,0,0.0,0,0.018420999886170887,0.16323756608915957,0.1044681650169782,0.03862308547096817,0.40502367286742236,0.08027385640414554,0.4050236737257556,194560,760,0.45656388323558006,0.8649259868421053,40,1.0
111,2,0.10478609179760852,0.4477357683661733,1.0,0.6252107319078948,0.9000249196531258,0.562705238751675,0.12421138038319585,0.27120168585526316,0.5761973832440491,0.1562657017211773,0.08134258025583174,0.1035875822368421,0,0.0,0,0.025691070505969325,0.16812440283400448,0.10390548600423101,0.04235426728270557,0.43422802392001986,0.09415279729310944,0.43422802420038925,194560,760,0.4761772239090581,0.9173622532894737,40,1.0
112,2,0.10406366898390773,0.4825502516487495,1.0,0.6586451480263158,0.9001040599260316,0.5928491717890689,0.1348510315543727,0.25064247532894735,0.5681952907234097,0.1424138741371663,0.07121190688768891,0.09071237664473684,0,0.0,0,0.01972939896038856,0.16139914572827127,0.09269484753083242,0.039933180752161304,0.39705623421027236,0.08329966123861883,0.39705623472599605,194560,760,0.4663124590720001,0.8900853207236842,40,1.0
113,2,0.10333805901138504,0.5174497483512503,1.0,0.6658922697368421,0.9038477859984669,0.6018652537151387,0.11975312142994401,0.24476768092105264,0.5578872420447271,0.1365527664507298,0.06528441551460051,0.08934004934210527,0,0.0,0,0.01866386418543315,0.16868004352834665,0.09198254499780505,0.0407202399443639,0.399784542633139,0.07973784997719026,0.39978454418872533,194560,760,0.4894996641497863,0.926110197368421,40,1.0
114,2,0.10260934145135085,0.5522642316338265,1.0,0.6586605674342105,0.891345229632329,0.5870939547294065,0.12113947903394306,0.24868935032894737,0.560270279991463,0.13933325193969434,0.06534601686044449,0.09265008223684211,0,0.0,0,0.014503302182665241,0.16800219164671082,0.09394881336116477,0.03745730563606087,0.38483712928053326,0.07092551645393158,0.38483712826120225,194560,760,0.4805638830128469,0.9121813322368421,40,1.0
115,2,0.1018775962158975,0.5868240888334652,1.0,0.6528628700657895,0.8890921678401265,0.5804552644491195,0.11942469404434393,0.25273951480263157,0.5482888409089347,0.13857425562302142,0.06998472453560681,0.09439761513157895,0,0.0,0,0.019003026021298292,0.16863798881439787,0.09352638642793816,0.03932707433049616,0.4013377713700404,0.08084329577590994,0.4013377722156675,194560,760,0.492157355499895,0.9334601151315789,40,1.0
116,2,0.10114290354913615,0.6209609477998338,1.0,0.6374845805921052,0.8918930200234878,0.5685680478026992,0.14940844332603248,0.2645250822368421,0.570385796521698,0.15088134973162884,0.0782712384862335,0.09799033717105263,0,0.0,0,0.02218844970967008,0.16625304673063127,0.09818443875563772,0.0397069954342748,0.41557267659389346,0.08923974596367962,0.4155726769252827,194560,760,0.48623012539587523,0.9271587171052632,40,1.0
117,2,0.10040534401839685,0.6545084971874738,1.0,0.6726768092105263,0.8989466241593866,0.6047005467901104,0.12951393995409538,0.24008018092105263,0.5602619471067127,0.1345077896245608,0.0672535832144173,0.08724300986842105,0,0.0,0,0.01627008839262233,0.16491446672497612,0.0893707685883304,0.03672908692963814,0.3833045084994898,0.07602009786392284,0.38330450897154056,194560,760,0.4883998799088754,0.9241467927631579,40,1.0
118,2,0.09966499850539375,0.687303296707956,1.0,0.6419819078947369,0.8826811912080704,0.5666653551945561,0.1686497804371787,0.26090152138157896,0.5553825634529713,0.14490015575368154,0.07945548995998443,0.09711657072368421,0,0.0,0,0.0186135718807284,0.16570901215860717,0.09591425948800814,0.03794504873062435,0.3974086731669567,0.07922678090898874,0.3974086736181849,194560,760,0.49114576697741685,0.9320980674342105,40,1.0
119,2,0.09892194819735525,0.7191855733945388,1.0,0.6573139391447368,0.8951714604045969,0.5884086788484925,0.1347258657523382,0.2515368009868421,0.5645358220813647,0.14200153472882351,0.0687435452519965,0.09114925986842105,0,0.0,0,0.017598698373905406,0.1651907514192556,0.09342070628251685,0.03791264807511317,0.3932121654753849,0.07908936132459386,0.3932121652521585,194560,760,0.47575779961127984,0.9150647615131579,40,1.0
120,2,0.09817627457812106,0.7499999999999999,1.0,0.6281095805921053,0.881361324419089,0.5535914918309763,0.16719706283367583,0.26690481085526313,0.5572855906850229,0.14874220517414966,0.07996099074738787,0.10498560855263157,0,0.0,0,0.022102458788752923,0.16238417081338793,0.10107668882088834,0.038457427444426644,0.4095626686196537,0.08554192275219784,0.40956266881211806,194560,760,0.48288314199369203,0.9232935855263158,40,1.0
121,2,0.0974280594192065,0.7795964517353733,1.0,0.6610865542763158,0.8878403691061889,0.5869393303598228,0.1363583282837154,0.24785670230263157,0.5483334734555393,0.13590812649283754,0.06695302009680554,0.09105674342105263,0,0.0,0,0.015899568624751594,0.16317753872196925,0.09001465007466705,0.03717354000791123,0.3773352763505069,0.07106997892120777,0.3773352767683958,194560,760,0.4830835481615443,0.9205643503289473,40,1.0
122,2,0.09667738477083537,0.8078307376628291,1.0,0.6112047697368421,0.891639859666176,0.5449745351154553,0.14403484759754256,0.27969777960526315,0.5691497177373018,0.15918991231408558,0.08258975953795016,0.10909745065789474,0,0.0,0,0.02316696603015053,0.16933154115747465,0.10639853535318061,0.03855659285070081,0.4282216004310057,0.09076796503949912,0.4282216009340788,194560,760,0.4756905095357644,0.9054944490131579,40,1.0
123,2,0.0959243329529422,0.8345653031794289,1.0,0.6679893092105263,0.8959019406673735,0.5984529184667687,0.12015728259973817,0.24363178453947368,0.5524546350975791,0.13459550862592695,0.06551938952608524,0.08837890625,0,0.0,0,0.017286797347984058,0.1649856769920964,0.08873241395248395,0.03631174560048078,0.38105817505284856,0.07374154115980337,0.38105817480306875,194560,760,0.4816491976968552,0.9146844161184211,40,1.0
124,2,0.09516898654614493,0.8596699001693255,1.0,0.6122532894736842,0.8798126211095929,0.5386681713948124,0.16167275472299047,0.2769017269736842,0.551930061776083,0.15283038727448958,0.08437986687610025,0.11084498355263157,0,0.0,0,0.021276764812232854,0.16301657124667576,0.10283182735407823,0.03558498084349068,0.4089341116400159,0.08622396738353831,0.40893411230491966,194560,760,0.47940697809191124,0.9156815378289473,40,1.0
125,2,0.09441142838268907,0.883022221559489,1.0,0.6423930921052632,0.9009569582328413,0.5787685262529474,0.1184139097660878,0.25885074013157894,0.5614036740560233,0.14531975654198936,0.0724895732060663,0.09875616776315789,0,0.0,0,0.01762427802880809,0.1681159782958658,0.0957363882739293,0.03641389795628033,0.39198643971442504,0.07409589715954146,0.3919864397495985,194560,760,0.48505105301737783,0.9279245476973684,40,1.0
126,2,0.09365174153736408,0.9045084971874735,1.0,0.6176655016447369,0.8878818686011846,0.548413999770817,0.12510351479102513,0.2754677220394737,0.56179045541861,0.15475513701768298,0.07455927891485196,0.10686677631578947,0,0.0,0,0.015779803150048552,0.1710753468306441,0.10447173872472425,0.03617070172570254,0.39705549135471013,0.0695579009235907,0.39705549147176117,194560,760,0.46788097206307083,0.8977436266447368,40,1.0
127,2,0.09289000931839357,0.9240240480782129,1.0,0.6495271381578948,0.8862593082742761,0.5756494721691859,0.14167546815434962,0.2557822779605263,0.5622465525944964,0.14381270399807314,0.06868976577503705,0.09469058388157894,0,0.0,0,0.016107290503905938,0.16055654268711805,0.0939646348626794,0.03553165968311461,0.3775965572728838,0.07143642953606583,0.37759655643450585,194560,760,0.4659362729638815,0.8903063322368421,40,1.0
128,2,0.09212631525829919,0.9414737964294635,1.0,0.6308388157894737,0.881968035503373,0.5563796710811163,0.15572833521291612,0.2697265625,0.5685776263785493,0.1533604886774954,0.07639315825960549,0.09943462171052632,0,0.0,0,0.0157602336188766,0.16510169893307122,0.10051213015655154,0.0332956321223786,0.38583287823711687,0.07116318340623892,0.3858328784963018,194560,760,0.4638519732575668,0.8835115131578948,40,1.0
129,2,0.09136074310474071,0.9567727288213005,1.0,0.6478464226973685,0.893618343143992,0.5789274468625847,0.13933987359663375,0.25581825657894736,0.5604590845387781,0.1433756658905431,0.0711504981509949,0.09633532072368421,0,0.0,0,0.015538270338775443,0.16203048231178208,0.09353253081391909,0.03272550480734361,0.37251980925405836,0.06869302098223815,0.3725198094193873,194560,760,0.4796204791453324,0.9003392269736842,40,1.0
130,2,0.09059337681133195,0.9698463103929543,1.0,0.63759765625,0.89452241368865,0.5703453944309762,0.14086711228776136,0.2618883634868421,0.5643458410284811,0.14779560874755446,0.07665170825539941,0.1005139802631579,0,0.0,0,0.01937530206740025,0.1636515894414563,0.09748685920954142,0.0362902831188158,0.3960885583255157,0.0792845244883019,0.3960885588079691,194560,760,0.48699001418916804,0.9333521792763158,40,1.0
131,2,0.08982430052843443,0.9806308479691593,1.0,0.6424136513157894,0.884604786561463,0.5682821909063741,0.15659584533545728,0.26145662006578946,0.5528456513892791,0.14454515543031066,0.07601596760244941,0.09612972861842105,0,0.0,0,0.015396152466679556,0.15748898122263583,0.09260217144987301,0.03258007869124413,0.36633396736345997,0.06826658353302743,0.3663339678394167,194560,760,0.4803460019591608,0.9113846628289474,40,1.0
132,2,0.08905359859392936,0.989073800366903,1.0,0.6348684210526315,0.883154510895823,0.5606869098779402,0.14667827291046515,0.2645918996710526,0.5563530311428118,0.14720650539782487,0.07605076345222953,0.10053967927631578,0,0.0,0,0.013741121006712907,0.15946597380465583,0.09711423918212715,0.032330258061227045,0.36569816573360614,0.06304657367888324,0.3656981654269131,194560,760,0.47371733243528164,0.8932154605263158,40,1.0
133,2,0.08828135552396875,0.9951340343707852,1.0,0.64892578125,0.8912605356647966,0.5783619394035716,0.12717149031507832,0.2553505345394737,0.5562986079166651,0.14205114689508552,0.06838480258593335,0.09572368421052632,0,0.0,0,0.013522486392283003,0.1632701321554027,0.09347914151455226,0.032493346270761995,0.36644610504823505,0.06368099871523507,0.36644610554764145,194560,760,0.47033954478408163,0.8904502467105263,40,1.0
134,2,0.08750765600370766,0.9987820251299121,1.0,0.6430201480263158,0.8854301767555215,0.5693494433243024,0.1466192014368349,0.25879420230263156,0.553824789765428,0.14332664468276657,0.07270055505152988,0.09818564967105263,0,0.0,0,0.015661146658270522,0.16080633107768863,0.09478669354545051,0.03295196791620631,0.3729835071103547,0.06877736791273875,0.37298350775320277,194560,760,0.4771515619401869,0.9020970394736842,40,1.0
135,2,0.08673258487801729,1.0,1.0,0.6571957236842105,0.8810467667822202,0.579020167495075,0.14094671709830628,0.2508737664473684,0.5507341584571193,0.13816475264335934,0.07028200137674025,0.09193050986842105,0,0.0,0,0.014927356349040853,0.15912371509169276,0.09118503817896309,0.03324129776342919,0.3629779507202444,0.0645005433371185,0.36297795058865295,194560,760,0.4840670552300779,0.9135022615131579,40,1.0
136,3,0.08595622714218089,1.0,1.0,0.6399208470394737,0.8840756328730415,0.5657384278350754,0.1357879398353888,0.26394428453947366,0.5542624859680528,0.14629441530590778,0.07501064520451779,0.09613486842105264,0,0.0,0,0.018634122947620006,0.16212542312905975,0.09360499395253627,0.03396849669908222,0.38146286428507187,0.0731298275567736,0.3814628644601295,194560,760,0.48336334908871276,0.921227384868421,40,1.0
137,3,0.08517866793257282,1.0,1.0,0.613928865131579,0.8814244616277758,0.5411319194263533,0.1531741630776148,0.2750051398026316,0.5488264259785406,0.15093008800360716,0.07924602021414198,0.11106599506578947,0,0.0,0,0.01404038434166547,0.1694198517128825,0.10220422527605766,0.03228468070689,0.3797666172143592,0.06181747517686362,0.3797666179506402,194560,760,0.47987493351101873,0.9136101973684211,40,1.0
138,3,0.08439999251732279,1.0,1.0,0.651696134868421,0.8892733746019318,0.5795360210694764,0.12289994095305079,0.2554893092105263,0.5496544492612123,0.14043083554623942,0.06795314437231834,0.09281455592105263,0,0.0,0,0.01944463783377279,0.15977000717171713,0.09085819730657692,0.03555777714440697,0.38125598668366467,0.07562536722719079,0.3812559873061745,194560,760,0.47666914523824266,0.9186112253289473,40,1.0
139,3,0.083620286286965,1.0,1.0,0.6463764391447369,0.8876773167894855,0.5737737031359421,0.11409454681469422,0.25299650493421055,0.5545499553563785,0.14029920051658623,0.06624951010116523,0.10062705592105263,0,0.0,0,0.014865028641361277,0.15795584383763764,0.09289886018163279,0.033713526094430374,0.36367739341019556,0.06424413465513346,0.36367739337055305,194560,760,0.4814481632097771,0.9196546052631579,40,1.0
140,3,0.08283963474507404,1.0,1.0,0.6833573190789474,0.8927568623629306,0.610071936053665,0.11783673811618141,0.22990337171052633,0.5404399752750136,0.12424897252287911,0.058808902039584755,0.08673930921052632,0,0.0,0,0.012989921256284058,0.15455090724618026,0.08183129322347477,0.030920940102323113,0.34017777327989807,0.05988471145163586,0.340177774644996,194560,760,0.49179918703279996,0.9215409128289473,40,1.0
141,3,0.08205812349888861,1.0,1.0,0.6365953947368421,0.8915981074171678,0.5675872491378533,0.1307535445476931,0.2619192023026316,0.5647014620240525,0.14790615647246963,0.07377791838156746,0.10148540296052631,0,0.0,0,0.014817912037879548,0.16422748152950878,0.09992002348268503,0.031543512781591794,0.37279987827786265,0.06229094844619747,0.3727998789203794,194560,760,0.4656127358737745,0.8858861019736842,40,1.0
142,3,0.08127583824992367,1.0,1.0,0.6637489720394737,0.8804945917049538,0.5844273801304792,0.1335162061511686,0.2456774259868421,0.5387577005289507,0.13236060509654252,0.07002719576764656,0.0905736019736842,0,0.0,0,0.013993964775918835,0.16233563620204988,0.0859601116714705,0.0335491643100977,0.35827264785491264,0.06243377089537573,0.3582726481125543,194560,760,0.4883968596003557,0.93486328125,40,1.0
143,3,0.08049286478457238,1.0,1.0,0.6594932154605263,0.8855069825501187,0.5839858472347259,0.16343228940508867,0.24894120065789474,0.5421546481566045,0.13496462905436363,0.07016546631378955,0.09156558388157894,0,0.0,0,0.01518423047190912,0.15589622342468876,0.08821180929969016,0.030372595836065316,0.35509444722912653,0.06542958819677312,0.3550944471045544,194560,760,0.48366830439159747,0.9130139802631579,40,1.0
144,3,0.07970928896469849,1.0,1.0,0.6532020970394737,0.8850231686786706,0.5780989897094275,0.14101576916383285,0.25274465460526313,0.5632036620411707,0.14234671503501503,0.06530610655164837,0.09405324835526316,0,0.0,0,0.015549514451413416,0.16118546161604555,0.09258788918684188,0.03284726620112595,0.3655363653287713,0.06336623387334456,0.36553636567765163,194560,760,0.4643370380134959,0.8911595394736842,40,1.0
145,3,0.07892519671822079,1.0,1.0,0.6750462582236842,0.882522978660265,0.5957438345410322,0.13996014277401722,0.23777240953947368,0.5397508412529344,0.12833785807566817,0.0633010360479698,0.0871813322368421,0,0.0,0,0.013671406327844842,0.15626157463381166,0.08298974046973806,0.030553996751182966,0.34338623155962283,0.05990951337704533,0.34338623126478574,194560,760,0.49125164913895886,0.9326326069078947,40,1.0
