round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_feature_effective,teacher_b_visits,teacher_b_precision,bc_feature_std,tail_gate,tail_b_old_mass,tail_b_new_mass,tail_b_old_wrong,tail_b_new_wrong,tail_a_guard_visits,tail_a_guard_correct,tail_a_removed_correct,tail_a_removed_wrong,tail_b_true_prob,tail_b_true_nll,tail_score_0_visits,tail_score_0_correct,tail_score_1_visits,tail_score_1_correct,tail_score_2_visits,tail_score_2_correct,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
236,3,0.01622299070056202,1.0,1.0,0.7116262335526315,0.9099555962735988,0.6475482736763202,0.05574183411969754,0.2028063322368421,0.5634399263777465,0.11426918490446712,0.03828747411332044,0.08556743421052632,0,0.0,0,0.0038262583922723456,0.14839779706671835,0.07958614173296251,0.020993677095363015,0.2605206746798726,0.007716800392556347,39458,0.6659739469816007,0.036590244390658645,0.22455150927394874,22232.212642669678,22232.212615013123,6552.123885273933,6464.9453645944595,0.0,0.0,0.0,0.0,24189.914737701416,45628.270977020264,10261.0,4247.0,12728.0,7902.0,16469.0,14129.0,0.26052067499411735,194560,760,0.39191454329380865,0.7499177631578947,40,1.0
237,3,0.015738374071823234,1.0,1.0,0.7283922697368421,0.9214375962747803,0.6711680221714471,0.05029590729391202,0.19314864309210528,0.5793275086005907,0.11189632219213404,0.03614953941065132,0.07845908717105263,0,0.0,0,0.003820152093363791,0.1417190287997456,0.07219646525520243,0.0197096547660859,0.24382952125063687,0.006384220336239148,37579,0.6770802842012826,0.03664576510261548,0.2630656687635007,21770.54854297638,21770.5484457016,6090.649437487125,5988.368399858475,0.0,0.0,0.0,0.0,23387.033607959747,39054.661860466,9821.0,4133.0,12773.0,8123.0,14985.0,13188.0,0.2438295210368539,194560,760,0.36622316427528856,0.6922954358552632,40,1.0
238,3,0.015260256148185278,1.0,1.0,0.7324270148026316,0.9088210346963094,0.6656450774324568,0.04711339402588476,0.18736122532894736,0.5506390099845541,0.10316839962462454,0.03654724247385993,0.08021175986842105,0,0.0,0,0.003978410210861751,0.14386286519859967,0.07715097434181524,0.02098639192059636,0.2531426464413802,0.007164004769507109,36453,0.6108413573642772,0.03673016434829486,0.30348748417303817,20072.443866729736,20072.44383096695,7187.88338637352,7094.261133790016,0.0,0.0,0.0,0.0,20334.850209236145,49509.921604156494,10590.0,4219.0,12649.0,7438.0,13214.0,10610.0,0.2531426469354253,194560,760,0.4268305229905405,0.811364103618421,40,1.0
239,3,0.01478868936066642,1.0,1.0,0.7177323190789474,0.9159756203149588,0.6574253061884328,0.049104535281903255,0.1962942023026316,0.5672598092892049,0.1113498117627674,0.03836794037396382,0.08597347861842106,0,0.0,0,0.0035933911313852725,0.14864280306194957,0.07908540073855731,0.01949979605741407,0.2582180582282806,0.007396667238974356,38191,0.6120290120709068,0.036579079377023795,0.3454915028125263,21664.21931695938,21664.219376564026,7411.395186424255,7282.754731416702,0.0,0.0,0.0,0.0,21469.92865037918,50134.40140724182,11215.0,4347.0,12824.0,7490.0,14152.0,11537.0,0.2582180577869478,194560,760,0.39233074001967905,0.7364052220394737,40,1.0
240,3,0.014323725421878951,1.0,1.0,0.7147872121710527,0.9177147484200107,0.6559707665913983,0.05499586452742254,0.20187088815789472,0.57577136128895,0.11623147607928044,0.03747108544492604,0.08334189967105263,0,0.0,0,0.003686513556175142,0.14931506364557304,0.07730547511999152,0.01971256598634155,0.2571797206472854,0.007160102339204106,39276,0.6682197779814645,0.03670382249218069,0.3887395330218428,22613.996012687683,22613.995985984802,6475.5210473537445,6329.402518153191,0.0,0.0,0.0,0.0,24215.792795181274,44243.22120094299,10093.0,4182.0,12855.0,8001.0,16328.0,14062.0,0.25717971985669513,194560,760,0.3682394912368373,0.6978926809210526,40,1.0
241,3,0.013865415320358428,1.0,1.0,0.7397306743421053,0.9141152934890514,0.6761991224790874,0.04386628575341188,0.17972861842105264,0.5427036274900373,0.097539373180878,0.03466176459639284,0.0805407072368421,0,0.0,0,0.0035038822563556575,0.14056507785265382,0.07649098999406162,0.021429982655926758,0.24869866478317001,0.006708732024172174,34968,0.5904255319148937,0.036414815686447055,0.43288336709117226,18977.26047563553,18977.260446071625,7056.586713910103,6940.430954217911,0.0,0.0,0.0,0.0,18685.717091560364,48895.76546764374,11255.0,4596.0,12349.0,7134.0,11364.0,8916.0,0.2486986653193047,194560,760,0.4272523713543227,0.7992084703947369,40,1.0
242,3,0.013413809314972196,1.0,1.0,0.7334344161184211,0.9092011724763821,0.6668394310693991,0.04438593639612296,0.18756167763157894,0.5551283305561309,0.10412080097992561,0.03504632569138745,0.07900390625,0,0.0,0,0.003169861380822687,0.139796966554499,0.07313073450748465,0.020986429682295575,0.24368976068742706,0.006605768562325178,36492,0.624657459169133,0.03650160084821676,0.4775675848247425,20257.743086338043,20257.743038654327,6821.279018998146,6680.986303269863,0.0,0.0,0.0,0.0,20749.231961250305,46897.17199802399,10548.0,4324.0,12813.0,7814.0,13131.0,10657.0,0.24368976075202226,194560,760,0.40302513580965366,0.7615748355263158,40,1.0
243,3,0.012968956929407856,1.0,1.0,0.730211759868421,0.9176668528123653,0.6700911275650325,0.04752157660703616,0.18993112664473685,0.5641869178332002,0.10715665694228128,0.03656154028323822,0.0798571134868421,0,0.0,0,0.003754001576721509,0.1447870792134812,0.07511937709672278,0.020134610097463194,0.251139094305407,0.007344026321018311,36953,0.6359429545639055,0.036684217769652604,0.5224324151752573,20848.399191379547,20848.399174690247,6809.315362691879,6634.268530726433,0.0,0.0,0.0,0.0,21666.50954437256,46818.888164520264,9602.0,3838.0,12508.0,7391.0,14843.0,12271.0,0.25113909374922516,194560,760,0.4001478739867085,0.75869140625,40,1.0
244,3,0.012530906946742542,1.0,1.0,0.7180612664473685,0.910059338460516,0.6534783611172124,0.058508888352049614,0.20243112664473684,0.5743763561280257,0.11627165288909486,0.036640241548517034,0.07950760690789474,0,0.0,0,0.004464876887007114,0.14719376085620178,0.07673906989297584,0.021744560164056327,0.25735996536508443,0.007217697564843356,39385,0.6866065761076552,0.03683056350993483,0.5671166329088276,22621.81278038025,22621.812786102295,6142.140137910843,5911.390839219093,0.0,0.0,0.0,0.0,25073.283314704895,42385.78193283081,9662.0,3937.0,12222.0,7818.0,17501.0,15287.0,0.2573599641260348,194560,760,0.37176719349073734,0.7186163651315789,40,1.0
245,3,0.012099707404093205,1.0,1.0,0.7434673108552632,0.9121428038465095,0.6781483574917442,0.04808454896801299,0.18264288651315788,0.5579789367929128,0.10191088362940048,0.03486729701613321,0.07388980263157895,0,0.0,0,0.0031654577406267266,0.13771198530632414,0.06771050718196324,0.021976997817033214,0.23713186319573556,0.006566915149788225,35535,0.6598564795272267,0.03695868233610925,0.6112604669781572,19827.781545639038,19827.781518936157,6068.922387063503,5865.733861207962,0.0,0.0,0.0,0.0,21654.363158226013,40089.59613990784,9079.0,3778.0,12017.0,7456.0,14439.0,12214.0,0.23713186320505644,194560,760,0.3945235749020388,0.7591694078947369,40,1.0
246,3,0.011675405587348866,1.0,1.0,0.7100483141447368,0.9129516728694224,0.6482397962165506,0.054020081660220105,0.2055612664473684,0.567971396542802,0.11675291957921888,0.03866764871207507,0.08439041940789474,0,0.0,0,0.0037756311692263757,0.14904517936275194,0.07482143557434412,0.019167144974007417,0.25419656284383996,0.0073871717635101,39994,0.6781017152572886,0.03672899402383911,0.6545084971874737,22715.448053359985,22715.448033332825,6443.61057806015,6193.7535746097565,0.0,0.0,0.0,0.0,24948.824011802673,44159.96043777466,10056.0,4217.0,13153.0,8357.0,16785.0,14546.0,0.25419656187295914,194560,760,0.37923426888883116,0.7173519736842106,40,1.0
247,3,0.011258048025985219,1.0,1.0,0.7448653371710526,0.9112878805584803,0.6787867544120864,0.04083767923936983,0.17826377467105264,0.5346140073519369,0.09530231094257416,0.03410220366755599,0.07687088815789474,0,0.0,0,0.0035685428368436222,0.1371187836029812,0.07303469053616649,0.022197248161231226,0.24282599995162424,0.006906734814401716,34683,0.6001787619294755,0.036378777424167646,0.6965125158269618,18542.01758122444,18542.01761698723,6864.96886831522,6681.926408708096,0.0,0.0,0.0,0.0,18923.321975708008,47658.33631849289,10798.0,4307.0,12204.0,7164.0,11681.0,9345.0,0.24282600018931064,194560,760,0.43476848674840046,0.8313219572368421,40,1.0
248,3,0.010847680487962004,1.0,1.0,0.7140316611842106,0.9139478637916744,0.6525877114189299,0.05541399427272967,0.2019325657894737,0.5646924778585447,0.11402980093599151,0.04016800973454098,0.08403577302631579,0,0.0,0,0.00378109282843836,0.15345906420169692,0.0802467676296242,0.021799566165397043,0.2667781921426419,0.0074917013174854215,39288,0.6318468743636734,0.03655074509350877,0.7369343312364993,22185.63808441162,22185.638070106506,7402.136414766312,7133.669685721397,0.0,0.0,0.0,0.0,22997.099979877472,49641.699422836304,10630.0,4148.0,13220.0,7860.0,15438.0,12816.0,0.26677819215937665,194560,760,0.3813820314838698,0.7421720805921053,40,1.0
249,3,0.010444347974704237,1.0,1.0,0.7401521381578947,0.911894476396177,0.6749406464790043,0.04596791644764476,0.18241159539473684,0.5537505346272958,0.1010105184720535,0.03612115886920181,0.07743626644736842,0,0.0,0,0.0036628233005199275,0.14256996724656537,0.07321308490354568,0.020870269150718265,0.24704437070156643,0.006728226100217159,35490,0.6125950972104818,0.036557459154803504,0.7754484907260513,19652.60645341873,19652.60647392273,7033.635098457336,6813.713976979256,0.0,0.0,0.0,0.0,19878.999564647675,46394.06587791443,10580.0,4263.0,12491.0,7333.0,12419.0,10145.0,0.24704437080378594,194560,760,0.4166899008578376,0.7883532072368421,40,1.0
250,3,0.010048094716167116,1.0,1.0,0.7373252467105263,0.9114856932970864,0.6720614136833893,0.04569073711601576,0.1846422697368421,0.549620116862671,0.10148310587055197,0.03657553953755843,0.07803248355263158,0,0.0,0,0.0035593297707045596,0.1416976967140248,0.07268006924882923,0.022283157172955967,0.24695211388199823,0.0067318609754836774,35924,0.6115410310655829,0.036679180035073505,0.8117449009293667,19744.553037166595,19744.55307817459,7090.197710394859,6861.541003108025,0.0,0.0,0.0,0.0,20032.846593379974,46642.83842754364,10998.0,4450.0,12609.0,7572.0,12317.0,9947.0,0.246952113430751,194560,760,0.41539076000059905,0.7889545641447369,40,1.0
251,3,0.00965896416598578,1.0,1.0,0.7133583470394737,0.9187247514760806,0.6553799700972281,0.0498029638130806,0.20171669407894738,0.5642954749154162,0.11382781768364733,0.03872992983700609,0.08492495888157894,0,0.0,0,0.003907054093226754,0.15209966117614193,0.07893909023780572,0.020456693982215304,0.26350809890302784,0.00810559941363815,39246,0.6152219334454466,0.03653449825942516,0.8455313244934324,22146.340181827545,22146.340208530426,7590.140844583511,7290.928450226784,0.0,0.0,0.0,0.0,22145.851991653442,51289.961153030396,11379.0,4549.0,13887.0,8258.0,13980.0,11338.0,0.26350809888620125,194560,760,0.3845171222365216,0.7354183799342106,40,1.0
252,3,0.009276998996710233,1.0,1.0,0.7530530427631579,0.9153151764503813,0.6892808787132564,0.038084740121848884,0.1712890625,0.5324317468340883,0.09119973476044833,0.0330912434618528,0.0756578947368421,0,0.0,0,0.003343507228074534,0.1384469211248583,0.07080099959980304,0.02091157657731521,0.24015881859108432,0.006655814061033246,33326,0.553711816599652,0.03640425594425515,0.8765357330018054,17743.820427894592,17743.82039499283,7345.4092963933945,7147.447039246559,0.0,0.0,0.0,0.0,16614.47765159607,50791.7690820694,11093.0,4385.0,12743.0,7170.0,9490.0,6898.0,0.24015881872098696,194560,760,0.44722485348190133,0.8385279605263158,40,1.0
253,3,0.008902241095125591,1.0,1.0,0.7348221628289474,0.924786029378003,0.6795532702615387,0.045422373741473024,0.18721217105263158,0.5789623064128693,0.10838879034119217,0.035656965390386944,0.07796566611842105,0,0.0,0,0.0034156951290481774,0.14378144635671847,0.06852073999317854,0.0191194279531115,0.24195477749512065,0.007117468063063968,36424,0.6561058642653196,0.03672467149107864,0.9045084971874737,21088.123003959656,21088.12304878235,6552.242195367813,6251.54652762413,0.0,0.0,0.0,0.0,21904.262630462646,41400.16962528229,9900.0,4187.0,12628.0,7883.0,13896.0,11828.0,0.24195477675254407,194560,760,0.36134568970454367,0.6811317845394737,40,1.0
254,3,0.008534731557658892,1.0,1.0,0.7444849917763158,0.918471924494743,0.6837885631542456,0.041369693037612655,0.1798108552631579,0.5554715889475587,0.09987982148304582,0.03363631450277018,0.07570415296052632,0,0.0,0,0.0039562581290068155,0.14391887779592683,0.07133746337341634,0.020641327306236093,0.24665489422355008,0.006800967618963975,34984,0.5997027212439973,0.036689092380631914,0.929224396800933,19432.618081092834,19432.618067741394,7032.475585341454,6749.018102645874,0.0,0.0,0.0,0.0,19163.16445350647,47023.462522506714,10793.0,4302.0,12432.0,7322.0,11759.0,9356.0,0.2466548940558967,194560,760,0.396605837560798,0.7613332648026315,40,1.0
255,3,0.008174510685872417,1.0,1.0,0.7286081414473684,0.9132985002957974,0.6654367228871898,0.04159532866906375,0.18779810855263157,0.5464748273153429,0.10262693894144735,0.03565492398522206,0.08359375,0,0.0,0,0.003733644212020169,0.14492063835557353,0.07699920651993077,0.02105965103954077,0.254435326921919,0.007722186794853769,36538,0.5972959658437791,0.03644442948463716,0.9504844339512095,19967.097270011902,19967.097240447998,7336.597505569458,7072.267755866051,0.0,0.0,0.0,0.0,19804.369994163513,51142.21592903137,11054.0,4453.0,13529.0,7986.0,11955.0,9385.0,0.2544353272667841,194560,760,0.4110988795365158,0.7844932154605263,40,1.0
256,3,0.00782161798204405,1.0,1.0,0.7332493832236842,0.9167587950153755,0.672212821009912,0.04632058303227256,0.1909231085526316,0.5809575171987453,0.11091821512060338,0.03616322836544561,0.07582750822368421,0,0.0,0,0.003878327491704687,0.14272562399702637,0.07103982453822698,0.020029361506826,0.2443517144531813,0.006678576919397241,37146,0.6653475475152103,0.03696245788841655,0.9681174353198686,21580.247941493988,21580.247933864594,6441.066835403442,6096.602885246277,0.0,0.0,0.0,0.0,22676.734726428986,40638.10063934326,9957.0,4238.0,12984.0,8262.0,14205.0,12215.0,0.24435171421225133,194560,760,0.36300556994974614,0.6854081003289474,40,1.0
257,3,0.007476092144835486,1.0,1.0,0.7404502467105263,0.9225355052115216,0.6830916424330912,0.0403320275121491,0.18209806743421053,0.5615290705553175,0.10225335855625178,0.03383463763901474,0.07745168585526316,0,0.0,0,0.003649813256159082,0.14100662575250394,0.0701577853558487,0.0215064584346194,0.24233201274194904,0.006011329942817898,35429,0.6184199384684863,0.036585978291144496,0.9819814303479266,19894.413418769836,19894.413440704346,6815.60360789299,6540.6600405573845,0.0,0.0,0.0,0.0,19804.287841320038,45531.52168464661,10695.0,4490.0,13377.0,8231.0,11357.0,9189.0,0.24233201200044469,194560,760,0.38638072725581496,0.7181383634868421,40,1.0
258,3,0.007137971065048547,1.0,1.0,0.7118678042763158,0.9173661722661687,0.6530434427684859,0.05206903021684603,0.19916221217105262,0.5657469266743662,0.11267540944544108,0.04060252961751662,0.08896998355263158,0,0.0,0,0.004096954452459039,0.15861982561059687,0.08156527146255892,0.020966115845857485,0.27346639526265026,0.00821822789117792,38749,0.6106222096054091,0.03652460255513066,0.9919647942993148,21922.127625465393,21922.127661705017,7868.307967662811,7541.02615749836,0.0,0.0,0.0,0.0,21622.59827232361,52990.78828620911,11342.0,4551.0,13780.0,8111.0,13627.0,10999.0,0.27346639523380684,194560,760,0.37921017557382586,0.73056640625,40,1.0
259,3,0.006807291821469861,1.0,1.0,0.7528423108552632,0.9158269165961634,0.689473252233706,0.043101025902126965,0.1756116365131579,0.5492778469032884,0.09645958159511027,0.03470288777944485,0.07154605263157894,0,0.0,0,0.0035750923013486164,0.13963923992981253,0.06790145715747617,0.02152519701636936,0.2387961132746607,0.006155126869653989,34167,0.6166183744548833,0.0368222253740226,0.9979871469976196,18767.176220417023,18767.176195144653,6599.431332588196,6339.728908419609,0.0,0.0,0.0,0.0,19171.991108894348,44282.604207992554,10109.0,4242.0,12510.0,7559.0,11548.0,9267.0,0.23879611341184692,194560,760,0.40468990904720203,0.7667557565789473,40,1.0
260,3,0.0064840906768049425,1.0,1.0,0.7355057565789473,0.9204623406688123,0.6770053502760436,0.04741268989777094,0.1899876644736842,0.5781192244189266,0.10983552123468958,0.03838351102190484,0.07450657894736842,0,0.0,0,0.003530536231808487,0.14715912356776625,0.07021542873576675,0.02066308091541654,0.24840022500648812,0.0068320555557300775,36964,0.6362136132453198,0.036837188443659165,1.0,21369.598996162415,21369.599011421204,7113.1989324092865,6762.887043833733,0.0,0.0,0.0,0.0,21550.791575431824,44490.974380493164,10249.0,4110.0,13821.0,8698.0,12894.0,10709.0,0.2484002255785622,194560,760,0.3599708540463134,0.6981702302631579,40,1.0
261,3,0.006168403073701431,1.0,1.0,0.7331928453947368,0.919497417205265,0.6741689276538397,0.047281117635583014,0.18846114309210527,0.5618391659254139,0.1058848514442185,0.03708711010649016,0.0783460115131579,0,0.0,0,0.003611303540521093,0.1470299274317528,0.07158930303872024,0.021788032703885903,0.2510579710654642,0.007039404350584128,36667,0.6193852783156517,0.036698738495378115,1.0,20600.95668554306,20600.956696987152,7127.546453237534,6830.8523008823395,0.0,0.0,0.0,0.0,20697.055036067963,48080.72385597229,10426.0,4336.0,13782.0,8402.0,12459.0,9973.0,0.25105797090616666,194560,760,0.3781503791087552,0.7224609375,40,1.0
262,3,0.005860263630862453,1.0,1.0,0.7531455592105263,0.9245062281809272,0.6962877602169388,0.0437115027501836,0.17496402138157896,0.5620367189491787,0.09833620451145658,0.03429941711212067,0.07189041940789474,0,0.0,0,0.004358884908230577,0.14086220670295388,0.06787899036916267,0.02159205069863483,0.24057593809676242,0.005883805417780471,34041,0.6236890808143122,0.036737232405300205,1.0,19132.291969299316,19132.291949748993,6541.347158908844,6275.67453238368,0.0,0.0,0.0,0.0,19311.74997138977,43901.38174581528,9862.0,4129.0,12499.0,7638.0,11680.0,9464.0,0.2405759380542134,194560,760,0.3863264527563986,0.7198550575657895,40,1.0
263,3,0.005559706139250394,1.0,1.0,0.7355520148026315,0.9220716400484481,0.6782316526300028,0.0426235379259053,0.18314658717105264,0.5475285528778906,0.1002779858382909,0.035711684456021575,0.0813013980263158,0,0.0,0,0.0043238281876256226,0.14758649422345976,0.07379719377985518,0.022636010037048866,0.2550729925594504,0.006729466331460954,35633,0.5852159515056268,0.03647255852916523,1.0,19510.084896087646,19510.084924697876,7282.470649123192,7012.466064929962,0.0,0.0,0.0,0.0,18789.766523838043,51918.08135795593,11203.0,4491.0,13599.0,8040.0,10831.0,8322.0,0.255072992745983,194560,760,0.39694755308722196,0.7549290707236842,40,1.0
264,3,0.0052667635583811484,1.0,1.0,0.732421875,0.9212109624494587,0.6747150603877871,0.04186882596052448,0.1863024259868421,0.5520811973908761,0.10285406641564086,0.03521473815505344,0.0812756990131579,0,0.0,0,0.003941218979812938,0.14681500205279965,0.07230876541304353,0.021698536865021056,0.25142797511547355,0.006664451804796332,36247,0.5970425138632163,0.03653695978910515,1.0,20011.28718471527,20011.287161827087,7126.736865282059,6854.753388881683,0.0,0.0,0.0,0.0,19493.948959350586,49577.39312171936,11469.0,4737.0,13867.0,8345.0,10911.0,8559.0,0.2514279743068312,194560,760,0.38906844677893737,0.7360659950657895,40,1.0
265,3,0.004981468012709869,1.0,1.0,0.7509714226973684,0.9222174353235627,0.6925589394412542,0.0433442495971624,0.17921977796052632,0.5702336549642673,0.10219714902831535,0.03534663025730927,0.06980879934210527,0,0.0,0,0.00409761221962981,0.14439322353879872,0.06527374115723529,0.02206659222315801,0.24230869868427124,0.006477529545449407,34869,0.6578336057816399,0.03704552196064278,1.0,19883.477305412292,19883.477314949036,6266.593580365181,5983.965440094471,0.0,0.0,0.0,0.0,20982.193598270416,39336.20081615448,8872.0,3902.0,13295.0,8462.0,12702.0,10574.0,0.2423086984573226,194560,760,0.36517997674251856,0.7130191200657895,40,1.0
