round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes
89,1,0.1197168656224212,0.0,0.9629629629629631,0.5976819490131579,1.0,0.5976819490131579,0.1918225740131579,0.29120579769736843,0.7773096141589294,0.22635706624898472,0.13534001343834556,0.11111225328947369,0,0.0,0,0.027282750059844388,0.20545217594818066,0.15191335818579613,0.11168123062591108,0.4963295148197322,0.49632951691746713,194560,760,0.0,0.0,0
90,1,0.11908389392193551,0.0,1.0,0.6101819490131579,1.0,0.6101819490131579,0.13023745888157895,0.2835886101973684,0.8096292447503681,0.22960163229390196,0.12054806896975558,0.10622944078947369,0,0.0,0,0.028392166248216343,0.20364969953110343,0.1483212054314974,0.11367823192947792,0.49404130314029504,0.4940413033099551,194560,760,0.0,0.0,0
91,2,0.11844608792570092,0.0012179748700879012,1.0,0.6117547286184211,0.9997131077025332,0.6115792208988415,0.20481101990873485,0.2857421875,0.8093426079957113,0.23126332724564955,0.13602610110844437,0.10250308388157894,3,0.0,0,0.029479137325343848,0.21052908900340922,0.1518477558109321,0.11152571486799341,0.5033816970076787,0.5033816977943245,194560,760,0.0,0.0,0
92,2,0.1178035175763324,0.004865965629214818,1.0,0.6291786595394737,0.9988805031963988,0.6284742960412252,0.1638113298612696,0.2745425575657895,0.8095149507552042,0.22224630496807787,0.12415167947642897,0.09627878289473685,17,0.29411764705882354,0,0.021249037444680364,0.20018049801062596,0.14169764621183276,0.11066854597706544,0.4737957276442045,0.473795729365788,194560,760,0.0,0.0,0
93,2,0.1171562533389098,0.010926199633097156,1.0,0.6523694490131579,0.9975063420300035,0.650742662737244,0.17058724841488968,0.25693359375,0.8099829462710678,0.20811182926163863,0.11495817364193499,0.09069695723684211,43,0.3023255813953488,0,0.02091968596168475,0.19521252007076614,0.1335527059867194,0.1103407827254973,0.4600256947446676,0.46002569778969415,194560,760,0.0,0.0,0
94,2,0.11650436619325077,0.019369152030840553,1.0,0.6245733963815789,0.9956305022201112,0.621844324312712,0.1934724155433574,0.27609477796052634,0.8078427661576398,0.22304116914931096,0.12661173879168927,0.09933182565789474,75,0.17333333333333334,0,0.023963777292106227,0.2044565218255708,0.14663951786136942,0.10869783392077999,0.4837576508998264,0.48375765128355275,194560,760,0.0,0.0,0
95,2,0.115847927626127,0.03015368960704579,1.0,0.63427734375,0.9931549277521408,0.629935669506851,0.1626904222758879,0.2707185444078947,0.808804489843769,0.21895837420107503,0.12405810158111547,0.09500411184210526,117,0.28205128205128205,0,0.023146918611325274,0.19908936579564684,0.13969836836974872,0.1071020611022648,0.4690367138789857,0.4690367149679284,194560,760,0.0,0.0,0
96,2,0.11518700962342474,0.04322727117869957,1.0,0.6502107319078947,0.99017052365303,0.6438195008980601,0.15712748752496403,0.25885587993421055,0.8094037393806609,0.20951891717942137,0.11245107794131495,0.09093338815789474,191,0.3298429319371728,0,0.019269220287893213,0.19550971640764098,0.13279888990188116,0.10733979199277727,0.4549176185901926,0.454917619808724,194560,760,0.0,0.0,0
97,2,0.11452168466225081,0.0585262035705365,1.0,0.6659282483552632,0.9879004423830838,0.6578708111455566,0.13405115115517555,0.2462633634868421,0.8092492876480202,0.19928845147553242,0.10444284356934459,0.08780838815789474,245,0.3877551020408163,0,0.01999744487096139,0.1924816070320575,0.12852332688083773,0.10586877101346068,0.44687114979731735,0.4468711515398402,194560,760,0.0,0.0,0
98,2,0.11385202570298474,0.07597595192178702,1.0,0.6342516447368421,0.9840919228774802,0.6241619206572834,0.1881267898434185,0.27044613486842106,0.8078245483549813,0.21847302675443261,0.12948094232399998,0.09530222039473685,409,0.2860635696821516,0,0.023106170905904083,0.19282102170155235,0.14047428373443452,0.10571585020736646,0.4621173265492574,0.4621173290437774,194560,760,0.0,0.0,0
99,2,0.11317810618127784,0.09549150281252627,1.0,0.6484477796052631,0.9808574513901777,0.6360348364632381,0.13936738478889885,0.2585115131578947,0.808382457744076,0.20897617236171898,0.1129378932393401,0.0930407072368421,475,0.36210526315789476,0,0.019876603359865075,0.18985425710285964,0.13088008580043128,0.10303047767595241,0.44364142393910844,0.4436414259829019,194560,760,0.0,0.0,0
100,2,0.11249999999999998,0.116977778440511,1.0,0.6538805509868421,0.9763836448846407,0.63843827569171,0.15883047158253918,0.2555818256578947,0.8062520728905068,0.20606337672981775,0.11471205056448908,0.09053762335526316,573,0.29842931937172773,0,0.01998316642979932,0.1866548329689785,0.13048957331890337,0.10445852205941551,0.44158609477709676,0.44158609611423394,194560,760,0.0,0.0,0
101,2,0.11181778152113558,0.1403300998306744,1.0,0.6502878289473685,0.9744434388046433,0.6336687082522794,0.15958712008064857,0.2562294407894737,0.8056385977582144,0.206428327382003,0.11567058703911147,0.0934827302631579,698,0.335243553008596,0,0.017651005414862947,0.1934491305072841,0.13312765967689064,0.10009278695834313,0.4443205825573808,0.44432058444148614,194560,760,0.0,0.0,0
102,2,0.1111315255576286,0.16543469682057088,1.0,0.6202097039473684,0.9698162915974002,0.6014894750949583,0.165451625116341,0.2734118009868421,0.802511182079213,0.2194160276043572,0.12185967568504183,0.10637849506578947,1030,0.37087378640776697,0,0.021173021125478524,0.19052398033244045,0.14441216747325503,0.09781654088904986,0.45392570982022384,0.453925711779218,194560,760,0.0,0.0,0
103,2,0.11044130736517904,0.19216926233717083,1.0,0.6639288651315789,0.9672464014607621,0.6421828056244474,0.1626999014363575,0.2454358552631579,0.8030486266244334,0.19709692649347219,0.10591615625215989,0.09063527960526316,1068,0.35767790262172283,0,0.017557837285628347,0.18862185948773436,0.12653383257259665,0.09553617744853624,0.4282497067944956,0.4282497097787104,194560,760,0.0,0.0,0
104,2,0.10974720263398964,0.2204035482646266,1.0,0.6238127055921052,0.9603350684391131,0.5990692173179827,0.15176283406142735,0.2715871710526316,0.8000649832668492,0.2172873854637146,0.1221531469718014,0.10460012335526316,1399,0.32451751250893496,0,0.021537564329015654,0.18687886365346218,0.13945462723311625,0.09759999675186055,0.4454710519674546,0.445471054315567,194560,760,0.0,0.0,0
105,2,0.10904928748046602,0.24999999999999997,1.0,0.6193924753289474,0.9547317666069434,0.5913536721938535,0.19634641126459954,0.27279502467105265,0.796997418720319,0.21741693050257468,0.12805096952636774,0.1078125,1769,0.2866026003391747,0,0.024165123520268887,0.18505754532586588,0.14318445616548783,0.09768266955488607,0.4500897945665087,0.4500897980050037,194560,760,0.0,0.0,0
106,2,0.10834763843886955,0.28081442660546135,1.0,0.6317948190789474,0.9503622017968704,0.6004339153437238,0.1457493829528654,0.26353824013157895,0.7954572441844164,0.20963340223227678,0.11755852955638578,0.10466694078947368,1950,0.32153846153846155,0,0.021422426797078897,0.1823324675818807,0.13510769363492728,0.09802496643442857,0.4368875544483155,0.4368875569026721,194560,760,0.0,0.0,0
107,2,0.10764233245292454,0.31269670329204385,1.0,0.63515625,0.9501716273343547,0.6035074476740863,0.15973034724317442,0.2612099095394737,0.7955132393968238,0.20779594130029805,0.11793834763383003,0.10363384046052632,2180,0.31422018348623854,0,0.022431503201369198,0.17425039548819002,0.1336437500376058,0.09454876940501364,0.42487441813217863,0.42487442030718453,194560,760,0.0,0.0,0
108,2,0.10693344686738046,0.3454915028125263,1.0,0.6430355674342105,0.9454370820992727,0.6079496705610501,0.1562319736596883,0.2561780427631579,0.7936013230427535,0.2033032336713452,0.1084813289809972,0.10078638980263158,2507,0.32548863183087356,0,0.01931661778890932,0.1767986264471945,0.1299097257029069,0.09215676169646413,0.4181817316354749,0.41818173343413756,194560,760,0.0,0.0,0
109,2,0.10622105941953008,0.37903905220016615,1.0,0.6863486842105263,0.9432089558443005,0.64737022577932,0.11083025133825447,0.22551912006578947,0.7902328105541975,0.17821260808329834,0.08807179549169776,0.0881321957236842,2479,0.3602258975393304,0,0.017055161508707034,0.16861060177417178,0.11203410399979667,0.09077069470756932,0.3884705619902448,0.3884705644100904,194560,760,0.0,0.0,0
110,2,0.10550524823068501,0.41317591116653485,1.0,0.6147717927631579,0.9356311648518493,0.5751996485810531,0.1829309727016248,0.27175678453947366,0.7859512817762024,0.2135875931401786,0.12699135911994075,0.11347142269736842,3521,0.29281454132348766,0,0.019415197544348256,0.1714768700301647,0.1374095914395232,0.08880518495252258,0.4171068439665588,0.41710684581806784,194560,760,0.0,0.0,0
111,2,0.10478609179760852,0.4477357683661733,1.0,0.6211502878289473,0.9282368257839199,0.5765745715091103,0.1437489911325668,0.26329152960526314,0.7813011234667553,0.20570996787987259,0.11497139800830107,0.11555818256578948,4228,0.3190633869441816,0,0.02189838068650141,0.16904059275984765,0.1314944824203849,0.09267927697614621,0.41511273284288014,0.41511273437032575,194560,760,0.0,0.0,0
112,2,0.10406366898390773,0.4825502516487495,1.0,0.6403166118421053,0.9207436239304101,0.5895674376503417,0.1516745526790864,0.2508532072368421,0.778110596262441,0.19519153865740488,0.10834119183403489,0.10883018092105264,4444,0.27542754275427545,0,0.024400142889307492,0.16092537916020344,0.12277968213648388,0.09391413919235532,0.40201934337835016,0.40201934530938926,194560,760,0.0,0.0,0
113,2,0.10333805901138504,0.5174497483512503,1.0,0.6514802631578948,0.924516848860531,0.6023044799895663,0.1276636167251701,0.23926809210526315,0.775310506974735,0.18550706579300918,0.09654069823139397,0.10925164473684211,4664,0.3649228130360206,0,0.024153878238652587,0.16721854150099189,0.12097889305533548,0.09036155237179054,0.4027128651667705,0.40271286784034027,194560,760,0.0,0.0,0
114,2,0.10260934145135085,0.5522642316338265,1.0,0.637535978618421,0.9223059285795052,0.5880032127625063,0.1324984467980501,0.24584703947368422,0.7746978583673227,0.1904571749662098,0.09582239546151342,0.11661698190789474,5273,0.3605158353878248,0,0.015521139294172539,0.1658442052963533,0.12385654510979198,0.0874873912334442,0.392709280933762,0.3927092836483529,194560,760,0.0,0.0,0
115,2,0.1018775962158975,0.5868240888334652,1.0,0.6364309210526315,0.9271021944128092,0.59003650350006,0.12324820107743634,0.24537417763157895,0.7735725081611189,0.18981471802843244,0.10124346914970757,0.11819490131578947,5894,0.3720732948761452,0,0.016237958952498095,0.1662000049297747,0.1226283188100512,0.0853802221778192,0.3904465048701432,0.39044650695041605,194560,760,0.0,0.0,0
116,2,0.10114290354913615,0.6209609477998338,1.0,0.6176552220394737,0.9145255633174508,0.5648614898716149,0.15671449010382946,0.2547594572368421,0.7675228975098459,0.19553371678645673,0.105720846555931,0.1275853207236842,7168,0.3291015625,0,0.019624373802415856,0.15957311871216484,0.12518427723920658,0.08693781265302708,0.39131958240681436,0.3913195855523411,194560,760,0.0,0.0,0
117,2,0.10040534401839685,0.6545084971874738,1.0,0.6524054276315789,0.9183808849855116,0.5991566739976406,0.13713564681820573,0.2333984375,0.7666156430676024,0.17892689325503613,0.09633374083542118,0.11419613486842105,6958,0.3334291463064099,0,0.01566302125831594,0.1573928823302451,0.11516960740432536,0.0829919839140616,0.371217494906948,0.37121749747740596,194560,760,0.0,0.0,0
118,2,0.09966499850539375,0.687303296707956,1.0,0.6119089226973684,0.9086748643066558,0.5560262573000632,0.16748754168878996,0.25380859375,0.7617920109438738,0.19334935902764921,0.11139893266985094,0.1342824835526316,8666,0.31698592199399955,0,0.018654531374072816,0.15762267969548702,0.12358181471936405,0.0843806843302752,0.38423971011919905,0.3842397133182538,194560,760,0.0,0.0,0
119,2,0.09892194819735525,0.7191855733945388,1.0,0.6289268092105263,0.9102794446075719,0.5724991465869703,0.1385145214717149,0.24107730263157895,0.759589223066288,0.18311972100483745,0.09893083487588324,0.12999588815789473,8782,0.33716693236164885,0,0.018591723176206488,0.15639507954842166,0.11821642090125303,0.0817782972204058,0.374981520846287,0.3749815241678765,194560,760,0.0,0.0,0
120,2,0.09817627457812106,0.7499999999999999,1.0,0.5993883634868421,0.8996474689017931,0.5392382241001255,0.17403769155743679,0.24979954769736842,0.7551498641884574,0.18863609451800584,0.10962685637274071,0.15081208881578947,10372,0.3132472040107983,0,0.033214111242820143,0.1528519174672271,0.12303365564316904,0.08408346211439685,0.3931831464676131,0.39318314910327135,194560,760,0.0,0.0,0
121,2,0.0974280594192065,0.7795964517353733,1.0,0.6330900493421052,0.9039782821529163,0.5722996552523814,0.137611257360856,0.23056126644736843,0.7566215888119513,0.17444763173790354,0.09138970402265457,0.13634868421052632,10207,0.34760458508866465,0,0.017322390037052653,0.15191576858296207,0.11132723973867925,0.08162586027854368,0.36219125863723767,0.3621912615079629,194560,760,0.0,0.0,0
122,2,0.09667738477083537,0.8078307376628291,1.0,0.5853464226973685,0.8970160500433937,0.5250651359950241,0.1357243760721758,0.25040090460526315,0.750748362788436,0.18798806917314467,0.09980666010493511,0.16425267269736843,12651,0.32843253497747216,0,0.01941661724505186,0.15278317446967488,0.12197180045278448,0.08421519935915346,0.37838679152666466,0.37838679442280215,194560,760,0.0,0.0,0
123,2,0.0959243329529422,0.8345653031794289,1.0,0.6521278782894737,0.9005168140358281,0.587252119301181,0.12070171044232618,0.20841385690789474,0.7462802644387317,0.15553514824591969,0.07961885699218041,0.13945826480263157,11458,0.3715308081689649,0,0.015088587016821533,0.15321120062941,0.10111253454938139,0.08197037248234999,0.3513826946779629,0.3513826967854249,194560,760,0.0,0.0,0
124,2,0.09516898654614493,0.8596699001693255,1.0,0.5844880756578947,0.9021280976675555,0.5272831158026269,0.17345498897944037,0.24350328947368421,0.7490344089416586,0.18239234250627065,0.10779584085470752,0.17200863486842105,13813,0.3115181350901325,0,0.020969052884519394,0.15284765333329375,0.120699787522225,0.07998461848026829,0.3745011122203064,0.37450111467195185,194560,760,0.0,0.0,0
125,2,0.09441142838268907,0.883022221559489,1.0,0.6054636101973684,0.9024835898283802,0.5464209724413721,0.11007412862106178,0.23527446546052633,0.751298619889614,0.1767613811957601,0.09068377973683374,0.15926192434210526,13788,0.39788221642007543,0,0.01816645769806775,0.1501219599458732,0.11453594604605123,0.07907746618515567,0.36190182987514785,0.36190183215627547,194560,760,0.0,0.0,0
126,2,0.09365174153736408,0.9045084971874735,1.0,0.5830694901315789,0.9021282981904437,0.526003486859171,0.13231877506784115,0.24449527138157895,0.7517100467708749,0.18378955188550447,0.09501756971800014,0.1724352384868421,14727,0.35940789026957287,0,0.016592297389702013,0.1525370485002273,0.12143007889389992,0.07752311894768163,0.36808254373151084,0.36808254661920825,194560,760,0.0,0.0,0
127,2,0.09289000931839357,0.9240240480782129,1.0,0.6232627467105263,0.90144401711737,0.5618364741143428,0.14209750204586033,0.21888363486842105,0.7481721967538504,0.16376264993297426,0.08758924026532393,0.15785361842105264,13854,0.36011260285838026,0,0.015276273563473584,0.1492121569224094,0.10531716093322949,0.07474286200184571,0.3445484534209582,0.3445484556453793,194560,760,0.0,0.0,0
128,2,0.09212631525829919,0.9414737964294635,1.0,0.6000411184210527,0.9038986671880119,0.5423763671987936,0.15350884058279918,0.23056640625,0.750460849172568,0.1730310610250423,0.0941085917335984,0.16939247532894736,15165,0.3666336960105506,0,0.013991293051137626,0.15466074126919632,0.11116615223061098,0.07315759797629558,0.3529757845272405,0.3529757869871039,194560,760,0.0,0.0,0
129,2,0.09136074310474071,0.9567727288213005,1.0,0.6068873355263158,0.9076973361258883,0.550870017785775,0.1302127273085429,0.2287109375,0.7563927609002469,0.1729952974637088,0.08928306438028813,0.16440172697368421,15177,0.3654213612703433,0,0.012204164277959775,0.1456583960373935,0.10753570054412673,0.07416840981496008,0.33956667067444013,0.33956667353448117,194560,760,0.0,0.0,0
130,2,0.09059337681133195,0.9698463103929543,1.0,0.5922131990131579,0.9030565563832307,0.5348020121455193,0.1331280549369311,0.23305921052631579,0.7500005464950917,0.17479453526045147,0.09159809324743325,0.17472759046052633,16412,0.3796002924689252,0,0.018536250353224062,0.14373849802895597,0.11460870012493903,0.07730474752030875,0.3541881960274278,0.35418819912562244,194560,760,0.0,0.0,0
131,2,0.08982430052843443,0.9806308479691593,1.0,0.5922234786184211,0.9094443745784965,0.5385943111228315,0.1588774899866334,0.23970497532894736,0.7497417119824488,0.17971681857383565,0.10207788738863248,0.16807154605263158,15949,0.3121198821242711,0,0.018924673635965998,0.1376704970766839,0.10948630710083403,0.07572401429477492,0.3418054921082589,0.34180549441983826,194560,760,0.0,0.0,0
132,2,0.08905359859392936,0.989073800366903,1.0,0.5660464638157895,0.9134025559182454,0.5170282868178268,0.13229916605326397,0.25184004934210524,0.7507093863524419,0.18905868890058053,0.10303752191830426,0.18211348684210527,15771,0.3359330416587407,0,0.016137740903344053,0.1335177110998254,0.11803272806451116,0.074864716867083,0.34255289693476365,0.3425528991575304,194560,760,0.0,0.0,0
133,2,0.08828135552396875,0.9951340343707852,1.0,0.5686472039473685,0.9217270205295794,0.524137493026884,0.11068601830016919,0.2581568667763158,0.7565368826874865,0.1953051912353227,0.10064794967245115,0.1731959292763158,14110,0.35527994330262225,0,0.013274275022252513,0.13291881423639623,0.12112318590822581,0.07265027969291336,0.33996655485978794,0.33996655752784327,194560,760,0.0,0.0,0
134,2,0.08750765600370766,0.9987820251299121,1.0,0.5583727384868421,0.9212567419922271,0.5144046498756659,0.11025769197210473,0.26436574835526316,0.7532919439384584,0.19914458848928152,0.10105164370646602,0.17726151315789473,14401,0.4008749392403305,0,0.01572897312795057,0.13507452673817935,0.1234874744605469,0.07126224506842463,0.3455532193951014,0.3455532214359233,194560,760,0.0,0.0,0
135,2,0.08673258487801729,1.0,1.0,0.5785053453947369,0.9240963573866923,0.5345946824080066,0.11831767374870221,0.25689761513157894,0.7560031130784108,0.19421539678189315,0.09780163999009682,0.1645970394736842,13173,0.39990890457754497,0,0.013884026467061822,0.13510455134765884,0.1194182776257788,0.07056464965406219,0.33897150509456164,0.33897150764731987,194560,760,0.0,0.0,0
136,3,0.08595622714218089,1.0,1.0,0.5557308799342106,0.9302500921863828,0.516968702289619,0.10854505097101394,0.28269942434210527,0.7687831960987218,0.2173345669809925,0.11042430628777335,0.1615696957236842,13161,0.3981460375351417,0,0.013164101968409102,0.12692176193292987,0.12665954898846776,0.06974277406146652,0.33648818695127325,0.33648818909729783,194560,760,0.0,0.0,0
137,3,0.08517866793257282,1.0,1.0,0.5346474095394737,0.9296593023164061,0.49703993773774097,0.13095581609584195,0.2894017269736842,0.7680149051269384,0.2222648398852662,0.11654148807160948,0.1759508634868421,12963,0.36959037259893546,0,0.010084643853693514,0.1411302946311863,0.13790368164252292,0.0689443795147695,0.35806299964217225,0.35806300153857784,194560,760,0.0,0.0,0
138,3,0.08439999251732279,1.0,1.0,0.5751798930921053,0.9269096636103816,0.5331398012214585,0.1108059333622039,0.26141036184210525,0.761729301245626,0.1991239322643531,0.10576518656882017,0.16340974506578948,12821,0.36385617346540833,0,0.017898664843615783,0.13475557481870054,0.12117414908042472,0.0700082959469996,0.34383668468974066,0.34383668656411925,194560,760,0.0,0.0,0
139,3,0.083620286286965,1.0,1.0,0.5634611430921053,0.9267657957806286,0.5221965146692176,0.10020618774395093,0.26605160361842106,0.7606552700616591,0.20237355440070753,0.09850040712933007,0.17048725328947367,12738,0.39040665724603546,0,0.015866814740155333,0.13735391816222353,0.12583767450414599,0.0702818733610605,0.3493402807675854,0.3493402836354155,194560,760,0.0,0.0,0
140,3,0.08283963474507404,1.0,1.0,0.6227384868421053,0.9345082661782054,0.581954263621255,0.10456284095753769,0.2367701480263158,0.7666686380214357,0.18152424691146926,0.09027282052036179,0.14049136513157895,11030,0.4241160471441523,0,0.01124650782416881,0.1361926583475188,0.11110499026989074,0.06653744223086458,0.3250815986724429,0.3250816011311192,194560,760,0.0,0.0,0
141,3,0.08205812349888861,1.0,1.0,0.5658203125,0.9292581855991956,0.5257931569689198,0.11510318164149985,0.2617084703947368,0.7602939776901532,0.19897537395162018,0.10664951621897911,0.17247121710526317,13238,0.3827617464873848,0,0.014599314343764777,0.1401661988151701,0.12537820946523234,0.06762604689911793,0.34776976952328514,0.3477697718888521,194560,760,0.0,0.0,0
142,3,0.08127583824992367,1.0,1.0,0.5851408305921053,0.9358922276573746,0.5476287554361319,0.11163941609403609,0.26368729440789473,0.7718480319499812,0.20352651923894882,0.10655322224024291,0.151171875,11981,0.39888156247391704,0,0.01083506133800256,0.13526956819389996,0.12272851128915423,0.06617047143609901,0.33500361225715575,0.3350036139550962,194560,760,0.0,0.0,0
143,3,0.08049286478457238,1.0,1.0,0.5939504523026315,0.9312886682663101,0.5531393257410903,0.14188297182799464,0.2485865542763158,0.7605103222892239,0.18905264050944856,0.10213080745582517,0.15746299342105263,12391,0.383423452505851,0,0.013285284019481257,0.14410335322547901,0.11626342428897164,0.06563461985242995,0.33928668138636187,0.339286683597847,194560,760,0.0,0.0,0
144,3,0.07970928896469849,1.0,1.0,0.5716282894736842,0.9295936220756555,0.5313820120927535,0.1271943159217603,0.26464329769736844,0.7622048953040277,0.20171241701433534,0.10498883226200154,0.16372841282894737,12669,0.3993211776777962,0,0.01607150947870411,0.13908667600664654,0.12347682754166033,0.0658807373988001,0.34451575042581106,0.34451575173359167,194560,760,0.0,0.0,0
145,3,0.07892519671822079,1.0,1.0,0.6214535361842105,0.9352277896292067,0.5812006170028134,0.13105032838249922,0.23080283717105263,0.7616049714826978,0.17578058822178527,0.09102279143469212,0.14774362664473684,11256,0.4017412935323383,0,0.012393349354725185,0.14701785036411724,0.11144710260345356,0.06360277288838437,0.33446107521068036,0.3344610764792091,194560,760,0.0,0.0,0
146,3,0.07814067402969,1.0,1.0,0.5761204769736842,0.9341525022432012,0.5381843851585137,0.12868296231486295,0.2640573601973684,0.7665108052645867,0.2024028198009259,0.1099767624351539,0.15982216282894737,12481,0.38458456854418716,0,0.021363106769384008,0.13384463066529287,0.12078394095266336,0.06494068642195903,0.3409323648092993,0.34093236674211524,194560,760,0.0,0.0,0
147,3,0.0773558069308596,1.0,1.0,0.572496916118421,0.9364108917897996,0.5360923477693608,0.13248180689192132,0.26241262335526316,0.7669684490696619,0.20126220275108753,0.10809122400701437,0.1650904605263158,12256,0.37899804177545693,0,0.02165991682697112,0.140338869941862,0.12281731162955495,0.06434517487883569,0.34916127327722374,0.34916127486840676,194560,760,0.0,0.0,0
148,3,0.07657068149125179,1.0,1.0,0.5884611430921053,0.9422051427191321,0.5544511153117606,0.11289369837368692,0.2640162417763158,0.7777975117189948,0.20535117590701893,0.10248916306728988,0.14752261513157894,11028,0.41938701487123686,0,0.01004528134761035,0.13592841423263674,0.12266016143227094,0.06130267990262885,0.32993653691514685,0.3299365373818498,194560,760,0.0,0.0,0
149,3,0.07578538380871845,1.0,1.0,0.5970805921052632,0.9434427391784134,0.5633113493260584,0.10117257698561605,0.2535567434210526,0.7759442946476474,0.19674590842700318,0.09278628864129515,0.1493626644736842,10357,0.4014676064497441,0,0.01016269999013993,0.14482857676615057,0.12041282113886585,0.06055013920131483,0.3359542370964712,0.33595423700385973,194560,760,0.0,0.0,0
150,3,0.075,1.0,1.0,0.6200555098684211,0.946036049204991,0.5865948648437074,0.09457344386518296,0.2434364720394737,0.7779555897317751,0.18938276416769154,0.08719534256348485,0.13650801809210528,9779,0.4700889661519583,0,0.008343063073928198,0.14374422851067625,0.11596906957412628,0.05990946938332759,0.32796583054205836,0.32796583165855786,194560,760,0.0,0.0,0
151,3,0.07421461619128154,1.0,1.0,0.5964432565789474,0.9400075876512686,0.560661186787643,0.11371597934293708,0.25126953125,0.7721200352065056,0.19401023931507216,0.09651909845660588,0.15228721217105262,10868,0.4012697828487302,0,0.01165067422744438,0.1492555508488103,0.120791339364491,0.061479406968543406,0.3431769714092891,0.34317697151318977,194560,760,0.0,0.0,0
152,3,0.07342931850874826,1.0,1.0,0.6735557154605263,0.9465593279808485,0.6375604453839754,0.09092730134848113,0.20333059210526316,0.7698135272557382,0.15652664030755037,0.07013549495359736,0.12311369243421053,8796,0.4669167803547067,0,0.0094668512516364,0.1573271231627778,0.10103877138738569,0.05972158337894239,0.3275543291807423,0.327554328935711,194560,760,0.0,0.0,0
153,3,0.07264419306914036,1.0,1.0,0.6540861430921052,0.9447947277249876,0.6179771394713929,0.09871355539714721,0.20946237664473685,0.765243505046806,0.16028972327905266,0.07696591178996881,0.1364514802631579,9230,0.46403033586132175,0,0.009760243979843309,0.16476643182533351,0.10812749023745327,0.059000507079457,0.3416546731220871,0.3416546735324358,194560,760,0.0,0.0,0
154,3,0.07185932597031004,1.0,1.0,0.6381424753289474,0.9493432617040021,0.6058162589606486,0.12624029584327026,0.22951274671052632,0.7775679272576368,0.17846175073891093,0.09396715427283198,0.13234477796052632,9436,0.36795252225519287,0,0.01330192279439009,0.14686560796475726,0.11091278293660205,0.05735551191395835,0.32843582560970774,0.32843582590943887,194560,760,0.0,0.0,0
155,3,0.07107480328177922,1.0,1.0,0.6238127055921052,0.9457353678777335,0.5899617386099539,0.13374171342860025,0.23711965460526316,0.7737650433034008,0.1834748998137289,0.10507561320218405,0.13906763980263157,10018,0.34517867837891797,0,0.01612768331328162,0.14320154494949078,0.11154675849982978,0.05733848527073861,0.32821447203334075,0.3282144712970445,194560,760,0.0,0.0,0
156,3,0.07029071103530152,1.0,1.0,0.6044356496710527,0.9442037445946266,0.5707104037858938,0.13000945193129346,0.24810341282894738,0.7729469853965217,0.19177078501272357,0.10474970677904294,0.1474609375,11111,0.3737737377373774,0,0.012800526498368096,0.14006357014571366,0.11607755996335886,0.0582268377315057,0.32716849433894635,0.3271684947570688,194560,760,0.0,0.0,0
157,3,0.06950713521542762,1.0,1.0,0.5881424753289474,0.9424643641928585,0.5543033240657104,0.12711427670223394,0.25536595394736844,0.7698736523633686,0.1965995196547163,0.10429196279544971,0.15649157072368422,11341,0.41275019839520327,0,0.010843993116845684,0.1468530971556902,0.1239100414573362,0.05778944531553671,0.33939657704540876,0.3393965773872639,194560,760,0.0,0.0,0
158,3,0.06872416175007631,1.0,1.0,0.6504728618421053,0.9466826145528161,0.6157913495443369,0.11530228852276005,0.21760896381578948,0.7715448473627123,0.1678950747720113,0.08978039876459852,0.13191817434210526,9320,0.4082618025751073,0,0.011029633727785518,0.15036535284628993,0.10670629135382019,0.05713349639585145,0.3252347743237471,0.32523477500990816,194560,760,0.0,0.0,0
159,3,0.06794187650111144,1.0,1.0,0.63310546875,0.9448929659886345,0.5982169041508123,0.13837634055893624,0.22471217105263158,0.7690250156783011,0.17280928086685507,0.09308534680596112,0.14218236019736843,10007,0.3869291495952833,0,0.011785828894828324,0.16183151478241933,0.11208857791988473,0.05642771071117176,0.3421336323083041,0.3421336326159929,194560,760,0.0,0.0,0
160,3,0.06716036525492601,1.0,1.0,0.6337685032894737,0.9431215049619038,0.5977207046198217,0.11501529455724123,0.2241159539473684,0.7678433537166082,0.17208594570034427,0.09143660963684516,0.14211554276315788,9930,0.4010070493454179,0,0.014790526912915275,0.154736365799449,0.110825311006537,0.0588808740714663,0.33923307779036754,0.33923307818017506,194560,760,0.0,0.0,0
161,3,0.06637971371303501,1.0,1.0,0.6387181332236842,0.9432499596875928,0.6024708534149747,0.1365357232053372,0.22179790296052632,0.7635146934149138,0.16934595787897705,0.08867495378853116,0.13948396381578948,10413,0.4117929511187938,0,0.013299947475714266,0.16309282907137745,0.10701359428318316,0.0572266007097144,0.3406329715399893,0.3406329727682628,194560,760,0.0,0.0,0
162,3,0.06560000748267719,1.0,1.0,0.6369808799342105,0.9471475974398289,0.6033149100447955,0.15752256994846425,0.22902960526315788,0.7742068689216189,0.1773162935811438,0.09805037092423606,0.13398951480263158,9662,0.36307182777892777,0,0.015119317481730832,0.14989475728453774,0.10872513104573284,0.05626712874362343,0.33000633455562484,0.3300063351855466,194560,760,0.0,0.0,0
