round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes
41,1,0.1909236109047069,0.0,0.0,0.6083110608552632,1.0,0.6083110608552632,0.18042249177631578,0.0,0.0,0.0,0.0,0.39168893914473685,0,0.0,0,0.06329883089546408,0.23761609953485038,0.0,0.0,0.3009149304303145,0.3009149299542371,194560,760,0.0,0.0,0
42,1,0.19048270524660202,0.0,0.0,0.5492958470394737,1.0,0.5492958470394737,0.21103515625,0.0,0.0,0.0,0.0,0.4507041529605263,0,0.0,0,0.07401219899337248,0.23767971365075363,0.0,0.0,0.3116919126441261,0.31169191257734047,194560,760,0.0,0.0,0
43,1,0.19003187714021935,0.0,0.0,0.5440789473684211,1.0,0.5440789473684211,0.20424033717105264,0.0,0.0,0.0,0.0,0.45592105263157895,0,0.0,0,0.06902299956479845,0.23858127745946772,0.0,0.0,0.3076042770242662,0.30760427754568426,194560,760,0.0,0.0,0
44,1,0.18957117602394133,0.0,0.0,0.5438013980263158,1.0,0.5438013980263158,0.21886821546052632,0.0,0.0,0.0,0.0,0.4561986019736842,0,0.0,0,0.07611349512375647,0.22770887165281334,0.0,0.0,0.3038223667765698,0.30382236697171866,194560,760,0.0,0.0,0
45,1,0.18910065241883678,0.0,0.0,0.5517886513157895,1.0,0.5517886513157895,0.26351768092105265,0.0,0.0,0.0,0.0,0.44821134868421053,0,0.0,0,0.07494145009213274,0.23700938039508304,0.0,0.0,0.3119508304872158,0.3119508297231637,194560,760,0.0,0.0,0
46,1,0.18862035792312148,0.0,0.0,0.5821957236842106,1.0,0.5821957236842106,0.19464432565789475,0.0,0.0,0.0,0.0,0.4178042763157895,0,0.0,0,0.06629296178013502,0.22777795090683198,0.0,0.0,0.294070912686967,0.2940709123093831,194560,760,0.0,0.0,0
47,1,0.1881303452064992,0.0,0.0,0.5579409950657894,1.0,0.5579409950657894,0.1682360197368421,0.0,0.0,0.0,0.0,0.4420590049342105,0,0.0,0,0.06547504841644121,0.2385927451970546,0.0,0.0,0.3040677936134958,0.30406779356692964,194560,760,0.0,0.0,0
48,1,0.1876306680043863,0.0,0.0,0.6044510690789474,1.0,0.6044510690789474,0.18282791940789472,0.0,0.0,0.0,0.0,0.39554893092105264,0,0.0,0,0.04593488100340198,0.23258798603752726,0.0,0.0,0.2785228670409292,0.2785228667388621,194560,760,0.0,0.0,0
49,1,0.18712138111201893,0.0,0.0,0.5824424342105263,1.0,0.5824424342105263,0.18068976151315788,0.0,0.0,0.0,0.0,0.4175575657894737,0,0.0,0,0.050464370237099695,0.23330549621268323,0.0,0.0,0.2837698664497829,0.28376986645162106,194560,760,0.0,0.0,0
50,1,0.18660254037844387,0.0,0.0,0.558264802631579,1.0,0.558264802631579,0.21347142269736843,0.0,0.0,0.0,0.0,0.44173519736842104,0,0.0,0,0.05120082127855551,0.2317796501772184,0.0,0.0,0.28298047145577393,0.28298047143769894,194560,760,0.0,0.0,0
51,1,0.18607420270039435,0.0,0.0,0.5935392680921052,1.0,0.5935392680921052,0.13918071546052632,0.0,0.0,0.0,0.0,0.4064607319078947,0,0.0,0,0.04752667734114527,0.23454357907176018,0.0,0.0,0.28207025641290545,0.2820702565343756,194560,760,0.0,0.0,0
52,1,0.1855364260160507,0.0,0.0,0.5854081003289474,1.0,0.5854081003289474,0.17695826480263158,0.0,0.0,0.0,0.0,0.41459189967105264,0,0.0,0,0.03814992235933651,0.23778037808247302,0.0,0.0,0.27593030044180955,0.2759303008059138,194560,760,0.0,0.0,0
53,1,0.1849892692986864,0.0,0.0,0.5917763157894737,1.0,0.5917763157894737,0.2227076480263158,0.0,0.0,0.0,0.0,0.4082236842105263,0,0.0,0,0.047335137453352986,0.230754414975251,0.0,0.0,0.278089552428604,0.2780895522256431,194560,760,0.0,0.0,0
54,1,0.1844327925502015,0.0,0.0,0.584313322368421,1.0,0.584313322368421,0.22982113486842104,0.0,0.0,0.0,0.0,0.41568667763157896,0,0.0,0,0.059906344312414726,0.2355436956215846,0.0,0.0,0.2954500399339993,0.29545004001181374,194560,760,0.0,0.0,0
55,1,0.1838670567945424,0.0,0.0,0.6021844161184211,1.0,0.6021844161184211,0.18101356907894736,0.0,0.0,0.0,0.0,0.39781558388157895,0,0.0,0,0.05601897093354063,0.22526634234542908,0.0,0.0,0.2812853132789697,0.2812853137521367,194560,760,0.0,0.0,0
56,1,0.18329212407100998,0.0,0.0,0.5949681332236842,1.0,0.5949681332236842,0.17794510690789472,0.0,0.0,0.0,0.0,0.4050318667763158,0,0.0,0,0.04457867562090733,0.22277361481989685,0.0,0.0,0.26735229044080416,0.2673522900691942,194560,760,0.0,0.0,0
57,1,0.1827080574274562,0.0,0.0,0.5977230674342106,1.0,0.5977230674342106,0.17803248355263157,0.0,0.0,0.0,0.0,0.40227693256578945,0,0.0,0,0.0387671488998948,0.2299656001066691,0.0,0.0,0.2687327490065639,0.268732749102147,194560,760,0.0,0.0,0
58,1,0.18211492091337042,0.0,0.0,0.5810855263157895,1.0,0.5810855263157895,0.20032380756578946,0.0,0.0,0.0,0.0,0.41891447368421053,0,0.0,0,0.03766100348193983,0.23617985417184076,0.0,0.0,0.2738408576537806,0.27384085800302654,194560,760,0.0,0.0,0
59,1,0.18151277957285541,0.0,0.0,0.6137129934210527,1.0,0.6137129934210527,0.18102384868421054,0.0,0.0,0.0,0.0,0.3862870065789474,0,0.0,0,0.033788675476037165,0.24047969836545618,0.0,0.0,0.27426837384149333,0.27426837449403185,194560,760,0.0,0.0,0
60,1,0.1809016994374947,0.0,0.0,0.5962016858552631,1.0,0.5962016858552631,0.22462993421052632,0.0,0.0,0.0,0.0,0.4037983141447368,0,0.0,0,0.041320753406034784,0.23418116029351949,0.0,0.0,0.2755019136995543,0.27550191361653176,194560,760,0.0,0.0,0
61,1,0.18028174751911147,0.0,0.0,0.6204409950657894,1.0,0.6204409950657894,0.17531352796052632,0.0,0.0,0.0,0.0,0.3795590049342105,0,0.0,0,0.052742990052119194,0.23290587705805113,0.0,0.0,0.28564886711017035,0.2856488674683006,194560,760,0.0,0.0,0
62,1,0.1796529918024197,0.0,0.0,0.6074681332236842,1.0,0.6074681332236842,0.16842105263157894,0.0,0.0,0.0,0.0,0.3925318667763158,0,0.0,0,0.048409819888183846,0.22249244722096542,0.0,0.0,0.2709022671091493,0.2709022669611793,194560,760,0.0,0.0,0
63,1,0.17901550123756904,0.0,0.0,0.621910978618421,1.0,0.621910978618421,0.22820723684210525,0.0,0.0,0.0,0.0,0.37808902138157896,0,0.0,0,0.03713878422920396,0.2252506432858737,0.0,0.0,0.26238942751507766,0.2623894270313413,194560,760,0.0,0.0,0
64,1,0.178369345732584,0.0,0.037037037037037035,0.5974557976973685,1.0,0.5974557976973685,0.18100328947368421,0.2943050986842105,0.029915869723155786,0.00880439299109735,0.005017662154645414,0.10823910361842105,0,0.0,0,0.02931737192358062,0.22504975543798586,0.007164384874916447,0.005565059316320959,0.26709657155280386,0.26709657198700465,194560,760,0.0,0.0,0
65,1,0.1777145961456971,0.0,0.07407407407407407,0.6294150904605263,1.0,0.6294150904605263,0.1587376644736842,0.2752672697368421,0.05990883264382075,0.016490940794985937,0.009247416313308733,0.09531763980263158,0,0.0,0,0.02796129891373168,0.22441613200659816,0.013375276386679728,0.010782927584926985,0.27653563489193655,0.27653563485333793,194560,760,0.0,0.0,0
66,1,0.17705132427757891,0.0,0.1111111111111111,0.6001901726973684,1.0,0.6001901726973684,0.16912520559210525,0.2934827302631579,0.08961579577517802,0.026300688418804816,0.01565285557911633,0.10632709703947368,0,0.0,0,0.045266383842068825,0.2232392226688956,0.021434193539122737,0.01638286797101038,0.30632266802109753,0.30632266888492987,194560,760,0.0,0.0,0
67,1,0.1763796028634642,0.0,0.14814814814814814,0.6280324835526315,1.0,0.6280324835526315,0.17928659539473685,0.27681949013157897,0.1197028688345225,0.033136087118059786,0.019460340397505972,0.09514802631578947,0,0.0,0,0.041172118057607135,0.2187689393562706,0.025350777311777043,0.021385951671916374,0.30667778639757115,0.3066777867314063,194560,760,0.0,0.0,0
68,1,0.17569950556517563,0.0,0.18518518518518517,0.5928659539473684,1.0,0.5928659539473684,0.21482319078947368,0.2999691611842105,0.14953583224217382,0.04485613816466771,0.028434339338472406,0.10716488486842106,0,0.0,0,0.03418628008772717,0.21299894206029804,0.033864753159238696,0.025844512813040156,0.30689448812030407,0.30689448692688814,194560,760,0.0,0.0,0
69,1,0.17501110696304603,0.0,0.2222222222222222,0.5796926398026315,1.0,0.5796926398026315,0.20194798519736842,0.3056435032894737,0.17932118592659832,0.05480835548062858,0.0337104978603556,0.11466385690789474,0,0.0,0,0.0478165144374974,0.2151602434876718,0.041878870177512975,0.03154174230600658,0.3363973704086887,0.3363973714215191,194560,760,0.0,0.0,0
70,1,0.1743144825477394,0.0,0.25925925925925924,0.6275647615131579,1.0,0.6275647615131579,0.13696546052631578,0.2750051398026316,0.2095674730975899,0.05763213223728694,0.030988884431702134,0.09743009868421053,0,0.0,0,0.03711516722457753,0.21586072939987244,0.042719474473158464,0.03641100574655143,0.3321063768441599,0.33210637375320257,194560,760,0.0,0.0,0
71,1,0.17360970871197343,0.0,0.2962962962962963,0.6297800164473685,1.0,0.6297800164473685,0.15687705592105264,0.2719263980263158,0.23967819867663873,0.06517482925157406,0.0375059808089741,0.09829358552631579,0,0.0,0,0.03463267460924965,0.21588353209785724,0.04844775646489266,0.040988229952360455,0.33995219312436004,0.33995219271041843,194560,760,0.0,0.0,0
72,1,0.17289686274214117,0.0,0.33333333333333326,0.6098221628289474,1.0,0.6098221628289474,0.1864514802631579,0.2885176809210526,0.26951306370906997,0.07775928411926879,0.04582118364296069,0.10166015625,0,0.0,0,0.029240161771763508,0.21400134585993855,0.056315552675279615,0.04433035087167172,0.34388741117865335,0.3438874142146424,194560,760,0.0,0.0,0
73,1,0.17217602280983624,0.0,0.37037037037037035,0.6030736019736842,1.0,0.6030736019736842,0.2214586759868421,0.29170949835526316,0.2993029468480254,0.08730951248128947,0.05297858257238802,0.10521689967105263,0,0.0,0,0.027332522611342076,0.21232101399647563,0.06359226946477536,0.05054872012161605,0.35379452619420915,0.35379452436770265,194560,760,0.0,0.0,0
74,1,0.17144726796328036,0.0,0.4074074074074074,0.5965511924342105,1.0,0.5965511924342105,0.19825246710526315,0.29732216282894736,0.32980421304245267,0.09805810193188097,0.05980192421641397,0.10612664473684211,0,0.0,0,0.03182601640674923,0.21467511104909998,0.07085092476465635,0.054403626897878817,0.37175567911838436,0.37175567763808526,194560,760,0.0,0.0,0
75,1,0.17071067811865476,0.0,0.4444444444444444,0.6245528371710526,1.0,0.6245528371710526,0.17833059210526317,0.2777497944078947,0.35904163137949924,0.09972373929953104,0.056060594584988924,0.09769736842105263,0,0.0,0,0.03038543166460984,0.209487804035215,0.07195918407312958,0.05989252101608187,0.3717249407890363,0.37172494313042415,194560,760,0.0,0.0,0
76,1,0.16996633405133657,0.0,0.48148148148148157,0.6044356496710527,1.0,0.6044356496710527,0.21691509046052632,0.29253186677631576,0.3895988273000629,0.11397007224395087,0.06920737322468899,0.10303248355263157,0,0.0,0,0.025566321881610506,0.20914535071504745,0.07988901771786558,0.06266539537011996,0.3772660856846435,0.37726608785359483,194560,760,0.0,0.0,0
77,1,0.16921431738704068,0.0,0.5185185185185185,0.6370682565789474,1.0,0.6370682565789474,0.16014083059210527,0.2651932565789474,0.4195259620315465,0.11125545609056166,0.06309657901353938,0.09773848684210526,0,0.0,0,0.030888621187860784,0.20112961221878467,0.07820391036700783,0.06732942851314767,0.377551572286801,0.3775515682603184,194560,760,0.0,0.0,0
78,1,0.1684547105928689,0.0,0.5555555555555556,0.6480828536184211,1.0,0.6480828536184211,0.1549085115131579,0.2595240542763158,0.4497023672305182,0.1167085815613207,0.06422196627398463,0.09239309210526316,0,0.0,0,0.022864317292375123,0.2016262480302861,0.08060423245827793,0.07089854017858618,0.3759933379595253,0.3759933422270574,194560,760,0.0,0.0,0
79,1,0.16768759696826604,0.0,0.5925925925925926,0.6005396792763158,1.0,0.6005396792763158,0.18313116776315788,0.2926243832236842,0.4787253794119757,0.1400867188839536,0.08592590384038264,0.1068359375,0,0.0,0,0.039059599398598564,0.20881798968307283,0.0985068370695235,0.07627541872028253,0.42265984487147745,0.42265984435614784,194560,760,0.0,0.0,0
80,1,0.16691306063588585,0.0,0.6296296296296298,0.6195929276315789,1.0,0.6195929276315789,0.20153166118421054,0.28034025493421055,0.5095711883563946,0.14285331685096025,0.08417434548272898,0.10006681743421053,0,0.0,0,0.026390504551818593,0.19920102944107432,0.09733761093900567,0.07862409220278613,0.4015532371346847,0.4015532355167364,194560,760,0.0,0.0,0
81,1,0.16613118653236522,0.0,0.6666666666666665,0.6078125,1.0,0.6078125,0.17158203125,0.28304379111842104,0.5384204186475171,0.15239655650956066,0.09108838120254835,0.10914370888157894,0,0.0,0,0.03126058144139518,0.20521525635727142,0.10408766614763361,0.08150460016309169,0.4220681041093919,0.42206811144163736,194560,760,0.0,0.0,0
82,1,0.16534206039901056,0.0,0.7037037037037036,0.573987458881579,1.0,0.573987458881579,0.2331311677631579,0.31012027138157894,0.5686860045572404,0.17636105806419725,0.11130541838509472,0.11589226973684211,0,0.0,0,0.030593337249746055,0.21041906408377384,0.11979549596845,0.08478004019569468,0.44558793749766457,0.4455879349065454,194560,760,0.0,0.0,0
83,1,0.1645457687723951,0.0,0.7407407407407407,0.6004163240131579,1.0,0.6004163240131579,0.196484375,0.2895405016447368,0.5986091314867046,0.17332158821978066,0.10257318140448708,0.11004317434210527,0,0.0,0,0.02897078361925914,0.20541793644232184,0.11763330482919544,0.08942092399151005,0.4414429488822865,0.4414429459916918,194560,760,0.0,0.0,0
84,1,0.16374239897486897,0.0,0.7777777777777779,0.6104954769736842,1.0,0.6104954769736842,0.19569798519736842,0.28579872532894735,0.6291189013812923,0.17980138009512112,0.10797012404808284,0.10370579769736842,0,0.0,0,0.03909010816821951,0.20428359427146223,0.11983173959316655,0.09103358747840624,0.4542390295112545,0.4542390350056322,194560,760,0.0,0.0,0
85,1,0.16293203910498374,0.0,0.8148148148148148,0.6210886101973684,1.0,0.6210886101973684,0.1799599095394737,0.27910670230263157,0.6596683386779193,0.18411785462184957,0.10970245909656545,0.0998046875,0,0.0,0,0.029378573092138763,0.1991385872132684,0.11762868256052161,0.09427926536656729,0.44042510823249603,0.4404251044910205,194560,760,0.0,0.0,0
86,1,0.16211477802783109,0.0,0.8518518518518519,0.6176655016447369,1.0,0.6176655016447369,0.15640419407894737,0.2790398848684211,0.6898529613450606,0.19249649090986504,0.1075247329708777,0.1032946134868421,0,0.0,0,0.025722790131572096,0.20135195489580693,0.12656150835731428,0.09761883582607582,0.4512550892107691,0.45125509308356987,194560,760,0.0,0.0,0
87,1,0.16129070536529766,0.0,0.8888888888888888,0.6086451480263158,1.0,0.6086451480263158,0.19228515625,0.2865182976973684,0.7185858182216804,0.2058879853863465,0.11846626854599698,0.10483655427631579,0,0.0,0,0.029798901918203276,0.20705132483455696,0.1349739026256472,0.10293033183666696,0.4747544612150744,0.47475446450867154,194560,760,0.0,0.0,0
88,1,0.16045991148623748,0.0,0.9259259259259258,0.6335886101973685,1.0,0.6335886101973685,0.1753392269736842,0.27096525493421053,0.7501533013509532,0.20326548054030066,0.11354824077386998,0.09544613486842106,0,0.0,0,0.03141410802460374,0.20601813161843702,0.12975043721123078,0.10547798372383936,0.4726606605781109,0.47266065509695754,194560,760,0.0,0.0,0
