round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_feature_effective,teacher_b_visits,teacher_b_precision,bc_feature_std,repair_recover_gate,repair_correct_gate,repair_c0_a_visits,repair_c0_recover_visits,repair_c0_recover_correct,repair_c0_added_correct_weight,repair_c0_added_wrong_weight,repair_c0_correction_visits,repair_c0_correction_student_correct,repair_c0_correction_teacher_correct,repair_c0_correction_fix_visits,repair_c0_correction_harm_visits,repair_c0_old_wrong_weight,repair_c0_new_target_wrong_mass,repair_c0_prototype_removed_correct,repair_c0_prototype_removed_wrong,repair_c1_a_visits,repair_c1_recover_visits,repair_c1_recover_correct,repair_c1_added_correct_weight,repair_c1_added_wrong_weight,repair_c1_correction_visits,repair_c1_correction_student_correct,repair_c1_correction_teacher_correct,repair_c1_correction_fix_visits,repair_c1_correction_harm_visits,repair_c1_old_wrong_weight,repair_c1_new_target_wrong_mass,repair_c1_prototype_removed_correct,repair_c1_prototype_removed_wrong,repair_c2_a_visits,repair_c2_recover_visits,repair_c2_recover_correct,repair_c2_added_correct_weight,repair_c2_added_wrong_weight,repair_c2_correction_visits,repair_c2_correction_student_correct,repair_c2_correction_teacher_correct,repair_c2_correction_fix_visits,repair_c2_correction_harm_visits,repair_c2_old_wrong_weight,repair_c2_new_target_wrong_mass,repair_c2_prototype_removed_correct,repair_c2_prototype_removed_wrong,repair_c3_a_visits,repair_c3_recover_visits,repair_c3_recover_correct,repair_c3_added_correct_weight,repair_c3_added_wrong_weight,repair_c3_correction_visits,repair_c3_correction_student_correct,repair_c3_correction_teacher_correct,repair_c3_correction_fix_visits,repair_c3_correction_harm_visits,repair_c3_old_wrong_weight,repair_c3_new_target_wrong_mass,repair_c3_prototype_removed_correct,repair_c3_prototype_removed_wrong,repair_c4_a_visits,repair_c4_recover_visits,repair_c4_recover_correct,repair_c4_added_correct_weight,repair_c4_added_wrong_weight,repair_c4_correction_visits,repair_c4_correction_student_correct,repair_c4_correction_teacher_correct,repair_c4_correction_fix_visits,repair_c4_correction_harm_visits,repair_c4_old_wrong_weight,repair_c4_new_target_wrong_mass,repair_c4_prototype_removed_correct,repair_c4_prototype_removed_wrong,repair_c5_a_visits,repair_c5_recover_visits,repair_c5_recover_correct,repair_c5_added_correct_weight,repair_c5_added_wrong_weight,repair_c5_correction_visits,repair_c5_correction_student_correct,repair_c5_correction_teacher_correct,repair_c5_correction_fix_visits,repair_c5_correction_harm_visits,repair_c5_old_wrong_weight,repair_c5_new_target_wrong_mass,repair_c5_prototype_removed_correct,repair_c5_prototype_removed_wrong,repair_c6_a_visits,repair_c6_recover_visits,repair_c6_recover_correct,repair_c6_added_correct_weight,repair_c6_added_wrong_weight,repair_c6_correction_visits,repair_c6_correction_student_correct,repair_c6_correction_teacher_correct,repair_c6_correction_fix_visits,repair_c6_correction_harm_visits,repair_c6_old_wrong_weight,repair_c6_new_target_wrong_mass,repair_c6_prototype_removed_correct,repair_c6_prototype_removed_wrong,repair_c7_a_visits,repair_c7_recover_visits,repair_c7_recover_correct,repair_c7_added_correct_weight,repair_c7_added_wrong_weight,repair_c7_correction_visits,repair_c7_correction_student_correct,repair_c7_correction_teacher_correct,repair_c7_correction_fix_visits,repair_c7_correction_harm_visits,repair_c7_old_wrong_weight,repair_c7_new_target_wrong_mass,repair_c7_prototype_removed_correct,repair_c7_prototype_removed_wrong,repair_c8_a_visits,repair_c8_recover_visits,repair_c8_recover_correct,repair_c8_added_correct_weight,repair_c8_added_wrong_weight,repair_c8_correction_visits,repair_c8_correction_student_correct,repair_c8_correction_teacher_correct,repair_c8_correction_fix_visits,repair_c8_correction_harm_visits,repair_c8_old_wrong_weight,repair_c8_new_target_wrong_mass,repair_c8_prototype_removed_correct,repair_c8_prototype_removed_wrong,repair_c9_a_visits,repair_c9_recover_visits,repair_c9_recover_correct,repair_c9_added_correct_weight,repair_c9_added_wrong_weight,repair_c9_correction_visits,repair_c9_correction_student_correct,repair_c9_correction_teacher_correct,repair_c9_correction_fix_visits,repair_c9_correction_harm_visits,repair_c9_old_wrong_weight,repair_c9_new_target_wrong_mass,repair_c9_prototype_removed_correct,repair_c9_prototype_removed_wrong,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
27,1,0.14702202642577075,0.0,0.0,0.5413805509868421,1.0,0.5413805509868421,0.22081620065789473,0.0,0.0,0.0,0.0,0.4586194490131579,0,0.0,0,0.06897052747050399,0.23061050459938615,0.0,0.0,0.2995810320698901,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995810322855648,194560,760,0.0,0.0,0,0.0
28,1,0.14679896231490497,0.0,0.0,0.5532329358552631,1.0,0.5532329358552631,0.23042763157894736,0.0,0.0,0.0,0.0,0.4467670641447368,0,0.0,0,0.07134339876448441,0.23239991432546,0.0,0.0,0.3037433130899444,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30374331264511534,194560,760,0.0,0.0,0,0.0
29,1,0.14656802463872076,0.0,0.0,0.5315224095394737,1.0,0.5315224095394737,0.16749588815789473,0.0,0.0,0.0,0.0,0.46847759046052634,0,0.0,0,0.08673749261897204,0.23187901539433944,0.0,0.0,0.3186165080133115,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186165079474449,194560,760,0.0,0.0,0,0.0
30,1,0.14632923872213652,0.0,0.0,0.5287571957236842,1.0,0.5287571957236842,0.22862356085526317,0.0,0.0,0.0,0.0,0.47124280427631576,0,0.0,0,0.08769048632637254,0.23584052928184207,0.0,0.0,0.3235310156082146,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235310158643283,194560,760,0.0,0.0,0,0.0
31,1,0.14608263075071895,0.0,0.0,0.5479749177631579,0.9998069572259094,0.5478691351649009,0.18313314337896086,0.0,0.0,0.0,0.0,0.4520250822368421,0,0.0,0,0.0910002788632961,0.22811549143179466,0.0,0.0,0.3191803513236807,6.45810285899834e-05,0,0.0,0.036182719645531554,0.0006852326227130834,0.0,11304.0,636.0,493.0,5.549192428588867e-05,1.4483928680419922e-05,0.0,0.0,0.0,0.0,0.0,3867.5635805130005,3867.563594996929,0.0,0.0,15484.0,222.0,196.0,2.5093555450439453e-05,2.86102294921875e-06,0.0,0.0,0.0,0.0,0.0,4792.506741642952,4792.506744503975,0.0,0.0,7279.0,282.0,213.0,2.7418136596679688e-05,8.64267349243164e-06,0.0,0.0,0.0,0.0,0.0,3116.3253301382065,3116.32533878088,0.0,0.0,10722.0,235.0,176.0,2.187490463256836e-05,8.821487426757812e-06,0.0,0.0,0.0,0.0,0.0,4661.776364862919,4661.776373684406,0.0,0.0,9681.0,483.0,382.0,5.1081180572509766e-05,1.245737075805664e-05,0.0,0.0,0.0,0.0,0.0,4132.056247413158,4132.056259870529,0.0,0.0,5120.0,755.0,503.0,7.194280624389648e-05,3.546476364135742e-05,0.0,0.0,0.0,0.0,0.0,2083.305012047291,2083.3050475120544,0.0,0.0,10376.0,530.0,328.0,3.606081008911133e-05,3.0279159545898438e-05,0.0,0.0,0.0,0.0,0.0,5400.993837654591,5400.99386793375,0.0,0.0,13578.0,665.0,586.0,5.143880844116211e-05,1.0132789611816406e-05,0.0,0.0,0.0,0.0,0.0,2401.2059078216553,2401.205917954445,0.0,0.0,8797.0,790.0,589.0,8.273124694824219e-05,3.123283386230469e-05,0.0,0.0,0.0,0.0,0.0,2133.0306550860405,2133.0306863188744,0.0,0.0,14273.0,1775.0,1388.0,0.00017005205154418945,5.900859832763672e-05,0.0,0.0,0.0,0.0,0.0,3041.6205164194107,3041.620575428009,0.0,0.0,0.31918035092714586,194560,760,0.001318397333211339,0.976793791118421,40,0.0027390523158633555
32,1,0.14582822776781112,0.0,0.0,0.4992701480263158,0.9990902761500075,0.49881595006506696,0.21556947787390335,0.0,0.0,0.0,0.0,0.5007298519736842,0,0.0,0,0.09997813480869426,0.2269391706115321,0.0,0.0,0.3271741842375233,0.0002568788172969729,0,0.0,0.03667990352076135,0.002739052315863355,0.0,10576.0,825.0,726.0,0.0011203289031982422,0.0001849532127380371,0.0,0.0,0.0,0.0,0.0,2721.5669537186623,2721.567138671875,0.0,0.0,5683.0,534.0,309.0,0.00047194957733154297,0.0005401372909545898,0.0,0.0,0.0,0.0,0.0,3044.4788907170296,3044.4794308543205,0.0,0.0,10520.0,90.0,66.0,0.00012046098709106445,3.784894943237305e-05,0.0,0.0,0.0,0.0,0.0,4601.937977552414,4601.938015401363,0.0,0.0,7382.0,193.0,106.0,0.0001519918441772461,0.00019788742065429688,0.0,0.0,0.0,0.0,0.0,3697.571137011051,3697.571334898472,0.0,0.0,9848.0,537.0,403.0,0.0007565617561340332,0.0002822279930114746,0.0,0.0,0.0,0.0,0.0,3093.316934466362,3093.317216694355,0.0,0.0,15340.0,126.0,96.0,0.00016450881958007812,5.0187110900878906e-05,0.0,0.0,0.0,0.0,0.0,6869.475625991821,6869.475676178932,0.0,0.0,9295.0,609.0,442.0,0.000831305980682373,0.00038057565689086914,0.0,0.0,0.0,0.0,0.0,3170.2055156826973,3170.205896258354,0.0,0.0,11702.0,1235.0,925.0,0.001446843147277832,0.0005967617034912109,0.0,0.0,0.0,0.0,0.0,2690.482423245907,2690.4830200076103,0.0,0.0,6467.0,132.0,106.0,0.0001933574676513672,6.014108657836914e-05,0.0,0.0,0.0,0.0,0.0,3657.068638622761,3657.0686987638474,0.0,0.0,10325.0,726.0,298.0,0.0006638765335083008,0.0010650157928466797,0.0,0.0,0.0,0.0,0.0,8395.090091824532,8395.091156840324,0.0,0.0,0.3271741854321015,194560,760,0.0050655879440263995,0.9764134457236842,40,0.010926199633097156
33,1,0.14556605767156694,0.0,0.0,0.5290193256578948,0.998082492455446,0.5280049271097309,0.19715012767303147,0.0,0.0,0.0,0.0,0.4709806743421053,0,0.0,0,0.06878826810463674,0.2222792971683176,0.0,0.0,0.29148241452153584,0.0004148492485814801,0,0.0,0.03702961430933915,0.006155829702431115,0.0,5482.0,215.0,193.0,0.00109022855758667,0.00019061565399169922,0.0,0.0,0.0,0.0,0.0,879.4475323557854,879.4477229714394,0.0,0.0,13342.0,1012.0,882.0,0.010004758834838867,0.0019226670265197754,0.0,0.0,0.0,0.0,0.0,1662.0056072473526,1662.0075299143791,0.0,0.0,11233.0,770.0,410.0,0.004098236560821533,0.005643725395202637,0.0,0.0,0.0,0.0,0.0,5121.013558328152,5121.019202053547,0.0,0.0,8668.0,199.0,143.0,0.0013871192932128906,0.0005652904510498047,0.0,0.0,0.0,0.0,0.0,4171.030686199665,4171.031251490116,0.0,0.0,15605.0,660.0,513.0,0.005345344543457031,0.001687765121459961,0.0,0.0,0.0,0.0,0.0,5967.290148735046,5967.291836500168,0.0,0.0,10806.0,1323.0,505.0,0.005023837089538574,0.009755909442901611,0.0,0.0,0.0,0.0,0.0,6415.83470749855,6415.844463407993,0.0,0.0,5063.0,162.0,147.0,0.0008916854858398438,0.00016164779663085938,0.0,0.0,0.0,0.0,0.0,935.6577546596527,935.6579163074493,0.0,0.0,10011.0,553.0,528.0,0.004426181316375732,0.00030666589736938477,0.0,0.0,0.0,0.0,0.0,1741.686911046505,1741.6872177124023,0.0,0.0,5738.0,629.0,403.0,0.004488468170166016,0.003335237503051758,0.0,0.0,0.0,0.0,0.0,2814.7086953520775,2814.7120305895805,0.0,0.0,16978.0,524.0,376.0,0.003275632858276367,0.0016077756881713867,0.0,0.0,0.0,0.0,0.0,8648.827999293804,8648.829607069492,0.0,0.0,0.291482415442404,194560,760,0.011611285498120676,0.9624948601973684,40,0.024471741852423234
34,1,0.14529614921189185,0.0,0.0,0.5478926809210526,0.9968867394536738,0.5461869482539202,0.2173736329288467,0.0,0.0,0.0,0.0,0.45210731907894736,0,0.0,0,0.07281274614965935,0.22673803349270633,0.0,0.0,0.30010210807754206,0.0005513284351764014,0,0.0,0.03648746233237417,0.010926199633097156,0.0,12335.0,681.0,580.0,0.018437683582305908,0.0036031603813171387,0.0,0.0,0.0,0.0,0.0,3552.7515826821327,3552.755185842514,0.0,0.0,13350.0,694.0,462.0,0.016900360584259033,0.00829857587814331,0.0,0.0,0.0,0.0,0.0,6948.851490020752,6948.85978859663,0.0,0.0,7061.0,117.0,102.0,0.003258228302001953,0.00046509504318237305,0.0,0.0,0.0,0.0,0.0,3245.6017097830772,3245.6021748781204,0.0,0.0,8148.0,322.0,129.0,0.003631114959716797,0.006160616874694824,0.0,0.0,0.0,0.0,0.0,4387.2663679122925,4387.272528529167,0.0,0.0,11679.0,1050.0,755.0,0.020719528198242188,0.009141325950622559,0.0,0.0,0.0,0.0,0.0,5202.051856577396,5202.060997903347,0.0,0.0,7334.0,63.0,45.0,0.0013726353645324707,0.0005184412002563477,0.0,0.0,0.0,0.0,0.0,2605.4021470546722,2605.4026654958725,0.0,0.0,11611.0,598.0,318.0,0.00967484712600708,0.012633442878723145,0.0,0.0,0.0,0.0,0.0,4986.947294056416,4986.959927499294,0.0,0.0,12361.0,542.0,439.0,0.012953221797943115,0.0031357407569885254,0.0,0.0,0.0,0.0,0.0,2949.775000810623,2949.77813655138,0.0,0.0,10419.0,426.0,364.0,0.013113677501678467,0.002324521541595459,0.0,0.0,0.0,0.0,0.0,2750.820477247238,2750.8228017687798,0.0,0.0,12300.0,1335.0,936.0,0.027195513248443604,0.014896750450134277,0.0,0.0,0.0,0.0,0.0,5662.68490678072,5662.69980353117,0.0,0.0,0.3001021082464017,194560,760,0.020589624464168753,0.9589586759868421,40,0.04322727117869957
35,1,0.14501853198729012,0.0,0.0,0.5728926809210526,0.9944225394854782,0.5696973946141569,0.22722882071362907,0.0,0.0,0.0,0.0,0.4271073190789474,0,0.0,0,0.05597335133045961,0.22999357894847267,0.0,0.0,0.2864275976718904,0.0004606673929581455,0,0.0,0.03635050591669584,0.017037086855465844,0.0,8382.0,285.0,202.0,0.01635456085205078,0.006575524806976318,0.0,0.0,0.0,0.0,0.0,3348.6402154564857,3348.6467909812927,0.0,0.0,16101.0,1880.0,1562.0,0.12464374303817749,0.033917129039764404,0.0,0.0,0.0,0.0,0.0,6177.634234547615,6177.668151676655,0.0,0.0,12043.0,717.0,450.0,0.030204057693481445,0.026184797286987305,0.0,0.0,0.0,0.0,0.0,4817.077007174492,4817.103191971779,0.0,0.0,11494.0,253.0,110.0,0.00896298885345459,0.010635972023010254,0.0,0.0,0.0,0.0,0.0,6301.17106205225,6301.181698024273,0.0,0.0,14707.0,368.0,304.0,0.022644639015197754,0.0045275092124938965,0.0,0.0,0.0,0.0,0.0,5673.869347691536,5673.873875200748,0.0,0.0,8952.0,660.0,564.0,0.04834890365600586,0.007577657699584961,0.0,0.0,0.0,0.0,0.0,2292.573792397976,2292.5813700556755,0.0,0.0,6843.0,1123.0,548.0,0.02973318099975586,0.05402880907058716,0.0,0.0,0.0,0.0,0.0,3113.1099504828453,3113.163979291916,0.0,0.0,15479.0,1035.0,706.0,0.06338328123092651,0.03489917516708374,0.0,0.0,0.0,0.0,0.0,4299.373545706272,4299.408444881439,0.0,0.0,7691.0,711.0,600.0,0.05911386013031006,0.012072920799255371,0.0,0.0,0.0,0.0,0.0,2187.135011136532,2187.147084057331,0.0,0.0,9770.0,632.0,396.0,0.02494680881500244,0.024329066276550293,0.0,0.0,0.0,0.0,0.0,5998.840526521206,5998.864855587482,0.0,0.0,0.2864275969368847,194560,760,0.03235209842678159,0.9647717927631579,40,0.06698729810778065
36,1,0.14473323644161884,0.0,0.0,0.5626541940789473,0.9937769852806643,0.5591527887472981,0.20369888730592242,0.0,0.0,0.0,0.0,0.43734580592105265,0,0.0,0,0.057997368240275564,0.23405031286376088,0.0,0.0,0.2925080323141102,0.00046035121007375175,0,0.0,0.03640848159495937,0.024471741852423234,0.0,10333.0,309.0,253.0,0.04426610469818115,0.008814215660095215,0.0,0.0,0.0,0.0,0.0,4210.1544488072395,4210.1632630229,0.0,0.0,14216.0,1587.0,1367.0,0.25340330600738525,0.03461623191833496,0.0,0.0,0.0,0.0,0.0,5550.4339636564255,5550.468579888344,0.0,0.0,12585.0,783.0,653.0,0.09983909130096436,0.024937689304351807,0.0,0.0,0.0,0.0,0.0,3098.4689530730247,3098.493890762329,0.0,0.0,11925.0,524.0,390.0,0.061883509159088135,0.021188974380493164,0.0,0.0,0.0,0.0,0.0,4222.8167815208435,4222.837970495224,0.0,0.0,9564.0,778.0,582.0,0.07534009218215942,0.03184002637863159,0.0,0.0,0.0,0.0,0.0,4157.40416175127,4157.436001777649,0.0,0.0,12154.0,506.0,434.0,0.0688597559928894,0.012343883514404297,0.0,0.0,0.0,0.0,0.0,3865.1600574851036,3865.172401368618,0.0,0.0,12002.0,584.0,275.0,0.03837597370147705,0.06653213500976562,0.0,0.0,0.0,0.0,0.0,5489.147893309593,5489.214425444603,0.0,0.0,11802.0,471.0,435.0,0.04036813974380493,0.005266129970550537,0.0,0.0,0.0,0.0,0.0,2548.539672970772,2548.5449391007423,0.0,0.0,7379.0,138.0,114.0,0.018869102001190186,0.0037891268730163574,0.0,0.0,0.0,0.0,0.0,3085.9794178009033,3085.9832069277763,0.0,0.0,7510.0,512.0,369.0,0.049468159675598145,0.02913719415664673,0.0,0.0,0.0,0.0,0.0,3403.311706185341,3403.3408433794975,0.0,0.0,0.2925080319376368,194560,760,0.04596458370307167,0.9651881167763158,40,0.09549150281252627
37,1,0.14444029386074964,0.0,0.0,0.5360608552631579,0.9902423169703044,0.5308301433528725,0.21670551181672829,0.0,0.0,0.0,0.0,0.4639391447368421,0,0.0,0,0.059397706417611947,0.228996123040193,0.0,0.0,0.28892791707157334,0.0005340876137683824,0,0.0,0.03655513604416659,0.03320978675139913,0.0,9749.0,664.0,542.0,0.11805713176727295,0.032079339027404785,0.0,0.0,0.0,0.0,0.0,3297.2572301626205,3297.289309501648,0.0,0.0,9128.0,476.0,376.0,0.12751567363739014,0.04030275344848633,0.0,0.0,0.0,0.0,0.0,5236.131007134914,5236.171309888363,0.0,0.0,10830.0,399.0,351.0,0.08875012397766113,0.014594554901123047,0.0,0.0,0.0,0.0,0.0,3287.479602575302,3287.4941971302032,0.0,0.0,7714.0,345.0,155.0,0.04261672496795654,0.07216590642929077,0.0,0.0,0.0,0.0,0.0,3558.14885532856,3558.221021234989,0.0,0.0,9794.0,164.0,145.0,0.03215521574020386,0.004861176013946533,0.0,0.0,0.0,0.0,0.0,4432.827824473381,4432.832685649395,0.0,0.0,14042.0,1255.0,693.0,0.22855538129806519,0.20420026779174805,0.0,0.0,0.0,0.0,0.0,7374.423257231712,7374.627457499504,0.0,0.0,9024.0,623.0,450.0,0.08965164422988892,0.043151676654815674,0.0,0.0,0.0,0.0,0.0,4565.604755163193,4565.647906839848,0.0,0.0,14324.0,1172.0,1024.0,0.3060765266418457,0.04758167266845703,0.0,0.0,0.0,0.0,0.0,2352.3954201340675,2352.443001806736,0.0,0.0,6737.0,477.0,380.0,0.10639822483062744,0.031145572662353516,0.0,0.0,0.0,0.0,0.0,1707.7426889538765,1707.7738345265388,0.0,0.0,12954.0,540.0,459.0,0.10519391298294067,0.02872699499130249,0.0,0.0,0.0,0.0,0.0,6349.694890975952,6349.723617970943,0.0,0.0,0.28892791757458136,194560,760,0.06004447721582102,0.9603978207236842,40,0.12842758726130288
38,1,0.14413973636913752,0.0,0.0,0.5925627055921052,0.9883061604638415,0.5856333723977992,0.14945532979174075,0.0,0.0,0.0,0.0,0.4074372944078947,0,0.0,0,0.04926171325404491,0.23133308412997347,0.0,0.0,0.28106870497107783,0.0004739075870594733,0,0.0,0.035933754401967714,0.04322727117869957,0.0,12133.0,569.0,514.0,0.24388724565505981,0.02597123384475708,0.0,0.0,0.0,0.0,0.0,1809.284945487976,1809.3109167218208,0.0,0.0,14065.0,1529.0,1368.0,0.6411978006362915,0.08292406797409058,0.0,0.0,0.0,0.0,0.0,3532.9703682661057,3533.0532923340797,0.0,0.0,9994.0,539.0,474.0,0.24348175525665283,0.027221202850341797,0.0,0.0,0.0,0.0,0.0,2811.99411714077,2812.0213383436203,0.0,0.0,6733.0,114.0,76.0,0.028190255165100098,0.013814389705657959,0.0,0.0,0.0,0.0,0.0,2363.9755693674088,2363.9893837571144,0.0,0.0,10667.0,740.0,654.0,0.2543978691101074,0.040701448917388916,0.0,0.0,0.0,0.0,0.0,2564.2639473080635,2564.304648756981,0.0,0.0,12891.0,1313.0,1019.0,0.5650796294212341,0.19532930850982666,0.0,0.0,0.0,0.0,0.0,3697.244974553585,3697.440303862095,0.0,0.0,9782.0,767.0,608.0,0.2296583652496338,0.10584163665771484,0.0,0.0,0.0,0.0,0.0,1688.140977859497,1688.2468194961548,0.0,0.0,15301.0,847.0,499.0,0.24221813678741455,0.2073732614517212,0.0,0.0,0.0,0.0,0.0,5170.821183383465,5171.0285566449165,0.0,0.0,11684.0,555.0,547.0,0.29200875759124756,0.006815731525421143,0.0,0.0,0.0,0.0,0.0,1678.9355961084366,1678.942411839962,0.0,0.0,12039.0,866.0,769.0,0.4134308099746704,0.05350935459136963,0.0,0.0,0.0,0.0,0.0,3759.6378977298737,3759.691407084465,0.0,0.0,0.2810687046890196,194560,760,0.08101732844094697,0.98203125,40,0.16543469682057088
39,1,0.14383159692629857,0.0,0.0,0.5954769736842105,0.9835207237424878,0.5856639441298811,0.15423707152888375,0.0,0.0,0.0,0.0,0.40452302631578946,0,0.0,0,0.04545281990921419,0.22510966322335757,0.0,0.0,0.2709959533208779,0.0004334701883061299,0,0.0,0.03645600233913252,0.05449673790581605,0.0,14825.0,760.0,722.0,0.4568585753440857,0.03010326623916626,0.0,0.0,0.0,0.0,0.0,1933.36072909832,1933.3908323645592,0.0,0.0,16734.0,2306.0,2186.0,1.5952255129814148,0.11152917146682739,0.0,0.0,0.0,0.0,0.0,1170.4426186680794,1170.5541478395462,0.0,0.0,6911.0,184.0,165.0,0.09390830993652344,0.013639867305755615,0.0,0.0,0.0,0.0,0.0,1536.8179929852486,1536.8316328525543,0.0,0.0,8897.0,536.0,374.0,0.26954948902130127,0.12187933921813965,0.0,0.0,0.0,0.0,0.0,4843.504835665226,4843.626715004444,0.0,0.0,9869.0,465.0,431.0,0.22675102949142456,0.026763200759887695,0.0,0.0,0.0,0.0,0.0,3193.1594673395157,3193.1862305402756,0.0,0.0,8353.0,135.0,118.0,0.0831347107887268,0.012449145317077637,0.0,0.0,0.0,0.0,0.0,2636.562427997589,2636.574877142906,0.0,0.0,10001.0,1046.0,906.0,0.5795050263404846,0.08754074573516846,0.0,0.0,0.0,0.0,0.0,1705.896287381649,1705.9838281273842,0.0,0.0,8609.0,606.0,274.0,0.19514590501785278,0.3473408818244934,0.0,0.0,0.0,0.0,0.0,4758.244311392307,4758.591652274132,0.0,0.0,14265.0,1186.0,1091.0,1.0020377039909363,0.08778297901153564,0.0,0.0,0.0,0.0,0.0,2038.1686872243881,2038.2564702033997,0.0,0.0,17392.0,1053.0,907.0,0.7886639833450317,0.15351605415344238,0.0,0.0,0.0,0.0,0.0,6191.214700162411,6191.368216216564,0.0,0.0,0.2709959529634369,194560,760,0.0982375885016824,0.9581774259868421,40,0.2061073738537634
