round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_feature_effective,teacher_b_visits,teacher_b_precision,bc_feature_std,tail_gate,tail_b_old_mass,tail_b_new_mass,tail_b_old_wrong,tail_b_new_wrong,tail_a_guard_visits,tail_a_guard_correct,tail_a_removed_correct,tail_a_removed_wrong,tail_b_true_prob,tail_b_true_nll,tail_score_0_visits,tail_score_0_correct,tail_score_1_visits,tail_score_1_correct,tail_score_2_visits,tail_score_2_correct,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
255,3,0.008174510685872417,1.0,1.0,0.7265368009868421,0.9127090375840291,0.6631167043980799,0.04088463712312085,0.1890881990131579,0.5446185310542326,0.10298093718623644,0.03669533892657215,0.084375,0,0.0,0,0.0037431739561725407,0.1441668664840491,0.07851753547346514,0.020976345303811525,0.255240998693411,0.007837077475912673,36789,0.5989018456603876,0.03641154731770879,0.9504844339512095,0.0,0.0,0.0,0.0,530.0,82.0,10.604668095707893,44.99590876698494,19940.90728855133,50983.13921165466,0.0,0.0,0.0,0.0,0.0,0.0,0.255240998985736,194560,760,0.4112623513137039,0.7848324424342106,40,1.0
256,3,0.00782161798204405,1.0,1.0,0.7308953536184211,0.9161789375972009,0.6696309285728554,0.0453197571859499,0.19187397203947368,0.5811118268490234,0.11150023441663698,0.03767290604178255,0.07723067434210526,0,0.0,0,0.0038759499284711446,0.14173732769528502,0.07248391441902832,0.019960197170117967,0.24479546327686924,0.006738074063966786,37331,0.6660952023787201,0.036919840400744426,0.9681174353198686,0.0,0.0,0.0,0.0,1024.0,80.0,9.76087310910225,97.9957079961896,22764.031026363373,40577.22967147827,0.0,0.0,0.0,0.0,0.0,0.0,0.24479546305772507,194560,760,0.36285354773464956,0.6851254111842106,40,1.0
257,3,0.007476092144835486,1.0,1.0,0.7382144325657894,0.9222239023731433,0.6807989947889981,0.039537801932678314,0.1834703947368421,0.5610855246194004,0.10294258268304954,0.035419415583294867,0.07831517269736842,0,0.0,0,0.003643445241284912,0.1403340487887985,0.07160577818775844,0.021436309498783793,0.24305447260473126,0.006034890888105637,35696,0.6181925145674585,0.03654573935231096,0.9819814303479266,0.0,0.0,0.0,0.0,395.0,62.0,8.992761671543121,33.686638966202736,19905.16015958786,46149.98586559296,0.0,0.0,0.0,0.0,0.0,0.0,0.24305447257663074,194560,760,0.3866115627320189,0.7187397203947369,40,1.0
258,3,0.007137971065048547,1.0,1.0,0.7088096217105263,0.9172329029580442,0.6501435069661391,0.05116097285951439,0.20169099506578947,0.5644228832367069,0.11383901295791331,0.04231230071439457,0.08949938322368421,0,0.0,0,0.004117885208114258,0.15800659265369177,0.08292855016495052,0.020860766560623523,0.27421995875411087,0.00830616416673078,39241,0.6134655080145766,0.03648717686239826,0.9919647942993148,0.0,0.0,0.0,0.0,723.0,61.0,8.581689603626728,70.37532903254032,21973.13796854019,53023.90340042114,0.0,0.0,0.0,0.0,0.0,0.0,0.2742199591900173,194560,760,0.37951134278586035,0.7309878700657895,40,1.0
259,3,0.006807291821469861,1.0,1.0,0.7509046052631579,0.9161482397273106,0.6879399323149731,0.04210601648511855,0.1765830592105263,0.5501010812249085,0.09713853179771258,0.03579707327053735,0.0725123355263158,0,0.0,0,0.0035642020885700873,0.13882581192117774,0.06923094537158153,0.021449045314404523,0.2392983399676297,0.006228335271895814,34356,0.6160787053207591,0.036801570781359545,0.9979871469976196,0.0,0.0,0.0,0.0,812.0,45.0,5.611572131514549,76.04883060604334,19274.19585418701,44258.468742370605,0.0,0.0,0.0,0.0,0.0,0.0,0.23929833959003813,194560,760,0.4045365677656312,0.7665810032894737,40,1.0
260,3,0.0064840906768049425,1.0,1.0,0.7345034950657895,0.9205203313164504,0.6761254006310513,0.04657496510588221,0.18992598684210527,0.5772984116643661,0.10964397053773466,0.04000010519521311,0.07557051809210526,0,0.0,0,0.003547307967681646,0.14646801633858367,0.0709929581486473,0.0205941001208205,0.24850372486607644,0.0069013422903433244,36952,0.6389369993505087,0.036819654345316324,1.0,0.0,0.0,0.0,0.0,402.0,26.0,3.4675317853689194,38.04578945785761,21565.130420684814,44170.059299468994,0.0,0.0,0.0,0.0,0.0,0.0,0.24850372468170367,194560,760,0.35977539639723927,0.6978310032894737,40,1.0
261,3,0.006168403073701431,1.0,1.0,0.73134765625,0.9195571887510811,0.672515994780942,0.046518074374609183,0.19014699835526316,0.561249970893535,0.1067199972923845,0.03886582577221193,0.07850534539473684,0,0.0,0,0.00360835195575706,0.1464837464454927,0.07312759181460071,0.021715870021205202,0.2520620263607921,0.0071264661237364635,36995,0.6201378564670902,0.03668578816577792,1.0,0.0,0.0,0.0,0.0,367.0,63.0,7.98626609146595,30.98428165912628,20927.106351852417,48251.44573497772,0.0,0.0,0.0,0.0,0.0,0.0,0.25206202589171495,194560,760,0.37817812895304276,0.7223221628289473,40,1.0
262,3,0.005860263630862453,1.0,1.0,0.75166015625,0.9233079908465437,0.6940138286665867,0.04303014232948618,0.17544716282894737,0.5608306043822402,0.09839613836650786,0.03545027123120809,0.07289268092105264,0,0.0,0,0.00437905846321021,0.14011394064873456,0.0687616170138905,0.021493229466049295,0.24067898584270503,0.005931140250820471,34135,0.6251940823201992,0.036727044471588574,1.0,0.0,0.0,0.0,0.0,563.0,40.0,4.965580768883228,62.45504608005285,19389.85573577881,43701.66829204559,0.0,0.0,0.0,0.0,0.0,0.0,0.24067898628939138,194560,760,0.38634070626607064,0.7199270148026315,40,1.0
263,3,0.005559706139250394,1.0,1.0,0.73388671875,0.9213214791847568,0.6761455972727977,0.042135235647009196,0.18388157894736842,0.5473770679962656,0.10065255954273437,0.03679937472456674,0.08223170230263158,0,0.0,0,0.004349673106442328,0.14718234156209387,0.07537300052905553,0.02253672119622168,0.25624663931179764,0.0068049029179842605,35776,0.5861750894454383,0.036461354635263746,1.0,0.0,0.0,0.0,0.0,374.0,42.0,4.7846789211034775,34.25572747737169,18888.72137069702,51875.65243148804,0.0,0.0,0.0,0.0,0.0,0.0,0.25624663874899084,194560,760,0.3969708664244727,0.7548725328947369,40,1.0
264,3,0.0052667635583811484,1.0,1.0,0.7301295230263158,0.9212166639316698,0.6726074834403238,0.040933404928440914,0.18760793585526317,0.5531812675528119,0.10378119575938112,0.036516770572205516,0.08226254111842106,0,0.0,0,0.003955519392413982,0.1457075562622202,0.07428162937101565,0.02158474328486543,0.2522960777231875,0.006766629412672237,36501,0.5977644448097312,0.03651433078278052,1.0,0.0,0.0,0.0,0.0,283.0,34.0,5.326996773481369,23.572327949106693,19662.10089492798,49626.499185562134,0.0,0.0,0.0,0.0,0.0,0.0,0.2522960778717932,194560,760,0.3889478182322101,0.7358192845394737,40,1.0
265,3,0.004981468012709869,1.0,1.0,0.7494192023026316,0.9220957887869525,0.6910362904793338,0.042576520844656775,0.17974403782894738,0.570923692882632,0.10262012985093813,0.03681288773108176,0.07083675986842106,0,0.0,0,0.004119154860918092,0.14432325134740065,0.06622307850293031,0.021994669672689943,0.24316021245734246,0.006500058073403412,34971,0.6581739155300106,0.0370298173719723,1.0,0.0,0.0,0.0,0.0,471.0,34.0,3.832113340497017,45.10214266180992,21052.355984210968,39308.85893917084,0.0,0.0,0.0,0.0,0.0,0.0,0.24316021258893766,194560,760,0.3650982930668091,0.7129625822368421,40,1.0
266,3,0.004703850788108141,1.0,1.0,0.74599609375,0.9232826527013562,0.6887652523423496,0.04256231148580187,0.18045333059210528,0.5701704130797756,0.10288915004532197,0.03547839728049248,0.07355057565789473,0,0.0,0,0.004115516939667654,0.14205156899008312,0.06895904142507597,0.021809724457561967,0.24334309231579507,0.0064072405034063485,35109,0.6439659346606283,0.03695453971036171,1.0,0.0,0.0,0.0,0.0,284.0,14.0,2.0070416629314423,28.598625242710114,20528.171167373657,41027.31127548218,0.0,0.0,0.0,0.0,0.0,0.0,0.24334309128554243,194560,760,0.35824162464000675,0.6840614720394737,40,1.0
267,3,0.00443394232843309,1.0,1.0,0.7534693667763158,0.9120846150528787,0.6872278173503122,0.037592602900756326,0.17245065789473685,0.5385315084832591,0.0928701129349831,0.034516636415164136,0.07407997532894736,0,0.0,0,0.00350201839001353,0.13836704798925079,0.06746945663992511,0.022842237455280204,0.23816958993577586,0.005988829461306236,33552,0.5926919408679066,0.03668927327288609,1.0,0.0,0.0,0.0,0.0,196.0,45.0,5.277545586228371,15.581976138055325,17874.143259048462,46642.31831884384,0.0,0.0,0.0,0.0,0.0,0.0,0.23816959018770018,194560,760,0.41877796136234935,0.793785978618421,40,1.0
